City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,EGR 109,Engineering Graphics And Cad,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2021,01/01/2026,SUNY Adirondack Community College
Beirut, ,American University Of Beirut,CIVE 201,Engineering Drawings And Tools,ENGR 1000 + ENGR 1200,Engineering Elective + Engineering Graphics And Cad,,,,American University Of Beirut Undergraduate
Lincroft,NJ,Brookdale Community College,CADD121,Engineering Graphics With Cad,ENGR 1000 + ENGR 1200,Engineering Elective + Engineering Graphics And Cad,ENGR 1200 = 1 credit and ENGR 1000 = 1 credit,01/01/2022,01/01/2027,Brookdale Community College
Lincroft,NJ,Brookdale Community College,ENGI121,Engineering Graphics With Cad,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2022,01/01/2027,Brookdale Community College
Binghamton,NY,Broome Community College,EGR 150,Engineering Design I With Graphics,ENGR 1200,Engineering Graphics And Cad,ENGR 1200 (1cr),05/01/2023,05/01/2026,SUNY Broome Community College
Washington,DC,Catholic University Of America,ENGR 106,Computer Aided Engineering Tools,ENGR 1000 + ENGR 1200,Engineering Elective + Engineering Graphics And Cad,,,,Catholic University Of America Course Descriptions
San Francisco,CA,City College Of San Francisco,CAD 181,Introduction To Computer Aided Drafting - Cad I,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2024,01/01/2029,City College Of San Francisco
San Francisco,CA,City College Of San Francisco,ENGN 24,Engineering Design Graphics,ENGR 1200,Engineering Graphics And Cad,Transfer as 1 credit,01/01/2022,01/01/2027,City College Of San Francisco
Manchester,CT,Connecticut State Community College Manchester Campus,CAD* 110,Introduction To Cad,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2021,01/01/2026,Manchester Community College
Norwalk,CT,Connecticut State Community College Norwalk Campus,CAD 133,Cad Mechanical Autocad,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2021,01/01/2026,Norwalk Community College
Corning,NY,Corning Community College,CADD 1700,Computer Aided Drafting I,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2022,01/01/2027,Corning Community College
Corning,NY,Corning Community College,ENGR 1030,Graphics For Engineers,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2022,01/01/2027,Corning Community College
Randolph,NJ,County College Of Morris,ENR-121,Engineering Graphics,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2022,01/01/2027,County College Of Morris
New York,NY,Cuny Borough Of Manhattan Community College,ESC 131,Engineering Graphics: Autocad,ENGR 1200,Engineering Graphics And Cad,ENGR 1200 (1cr),09/01/2023,09/01/2026,CUNY Borough Of Manhattan Community College
New York,NY,Cuny City College,ME 14500,Computer-Aided Drafting,ENGR 1000 + ENGR 1200,Engineering Elective + Engineering Graphics And Cad,ENGR 1200 = 1 credit ENGR 1000 = 1 credit,01/01/2024,01/01/2029,CUNY City College
Staten Island,NY,Cuny College Of Staten Island,ENS 136,Computer-Aided Engineering I,ENGR 1200,Engineering Graphics And Cad,Transfers as 1 credit,01/01/2024,01/01/2029,CUNY College Of Staten Island Undergraduate
Brooklyn,NY,Cuny New York City College Of Technology,MECH 1222 + MECH 1240,Computer-Aided Engineering Graphics + Computer Applications In Mechanical Engineering Technology,ENGR 1000 + ENGR 1200,Engineering Elective + Engineering Graphics And Cad,MECH 1222 AND MECN 1240 = ENGR 1000 3 elective credits AND ENGR 1200 1 credit,01/01/2022,01/01/2027,CUNY New York City College Of Technology Spring
