City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Boston,MA,Bunker Hill Community College,SPN-101,Elementary Spanish I,LANG 1510,Spanish I,,,,Bunker Hill Community College
Auburn,NY,Cayuga Community College,SPAN 101,Elementary Spanish I,LANG 1510,Spanish I,,,,Cayuga Community College
Worcester,MA,Clark University,SPAN 105,Intermediate Spanish I,LANG 1510,Spanish I,,,,Clark University
Plattsburgh,NY,Clinton Community College,SPA 101,Elementary Spanish I,LANG 1510,Spanish I,,,,State University Of New York Clinton Community College
Waterville,ME,Colby College,SP125,Elementary Spanish I,LANG 1510,Spanish I,,,,Colby College
Hamilton,NY,Colgate University,SPAN 101,Elementary Spanish,LANG 1510,Spanish I,,,,Colgate University
San Mateo,CA,College Of San Mateo,SPAN 111,Elementary Spanish I,LANG 1510,Spanish I,,,,College Of San Mateo
La Plata,MD,College Of Southern Maryland,SPA-2010,Intermediate Spanish I,LANG 1510,Spanish I,,,,College Of Southern Maryland
Warwick,RI,Community College Of Rhode Island,SPAN 1010,Elementary Spanish I,LANG 1510,Spanish I,,,,Community College Of Rhode Island
Corning,NY,Corning Community College,SPAN 1010,Elementary Spanish Conversation And Structure I,LANG 1510,Spanish I,,,,Corning Community College
Randolph,NJ,County College Of Morris,SPN-111,Elementary Spanish I,LANG 1510,Spanish I,,,,County College Of Morris
Long Island City,NY,Cuny Laguardia Community College,ELS101,Elementary Spanish I,LANG 1510,Spanish I,,,,CUNY LaGuardia Community College
Bayside,NY,Cuny Queensborough Community College,LS111,Elementary Spanish I,LANG 1510,Spanish I,,,,CUNY Queensborough Community College
Granville,OH,Denison University,SPAN 111,Beginning Spanish I,LANG 1510,Spanish I,,,,Denison University
Poughkeepsie,NY,Dutchess Community College,SPA102,Elementary Spanish II,LANG 1510,Spanish I,,,,Dutchess Community College
Dearborn,MI,Henry Ford College,SPN-131,Elementary Spanish I,LANG 1510,Spanish I,,,,Henry Ford College
High Point,NC,High Point University,SPN 1010,Basic Skills Acquisition I,LANG 1510,Spanish I,,,,High Point University Undergraduate
Houghton,NY,Houghton College,SPAN 101,Spanish Level 1,LANG 1510,Spanish I,,,,Houghton College
Carterville,IL,John A Logan College,SPN 101,Elementary Spanish I,LANG 1510,Spanish I,,,,John A. Logan College
Beaumont,TX,Lamar University-Beaumont,SPAN 1311,Beginning Spanish I,LANG 1510,Spanish I,,,,Lamar University
Rochester,NY,Monroe Community College,SPA 101,Elementary Spanish I,LANG 1510,Spanish I,,,,Monroe Community College
Napa,CA,Napa Valley College,SPAN-110,Elementary Spanish I (Part A),LANG 1510,Spanish I,,,,Napa Valley College
Seattle,WA,North Seattle College,SPAN& 121,Spanish I,LANG 1510,Spanish I,,,,Seattle Colleges
Danvers,MA,North Shore Community College,SPN101,Elementary Spanish 1,LANG 1510,Spanish I,,,,North Shore Community College
New York,NY,Pace University-New York,SPA 101,Elementary College Spanish I,LANG 1510,Spanish I,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,SPA 101,Elementary College Spanish I,LANG 1510,Spanish I,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,SPA 101,Elementary College Spanish I,LANG 1510,Spanish I,,,,Pace University Course Descriptions
Lynchburg,VA,Randolph College,SPAN 101,Elementary Spanish,LANG 1510,Spanish I,,,,Randolph College
Moraga,CA,Saint Mary's College Of California,SPAN 002,Continuing Elementary Spanish,LANG 1510,Spanish I,,,,Saint Mary'S College Of California Undergraduate
Northfield,MN,Saint Olaf College,SPAN 111,Introduction To Spanish Language And The Spanish- Speaking World I,LANG 1510,Spanish I,,,,Saint Olaf College
Gainesville,FL,Santa Fe College,SPN 1120,Spanish 1,LANG 1510,Spanish I,,,,Santa Fe College
Seattle,WA,Seattle Central College,SPAN& 121,Spanish I,LANG 1510,Spanish I,,,,Seattle Colleges
Saratoga Springs,NY,Skidmore College,FS 101,Elementary Spanish I,LANG 1510,Spanish I,,,,Skidmore College
Seattle,WA,South Seattle College,SPAN& 121,Spanish I,LANG 1510,Spanish I,,,,Seattle Colleges
Spokane,WA,Spokane Community College,SPAN 101,Elementary Spanish,LANG 1510,Spanish I,,,,Community Colleges Of Spokane
Spokane,WA,Spokane Falls Community College,SPAN 101,Elementary Spanish,LANG 1510,Spanish I,,,,Community Colleges Of Spokane
Canton,NY,St Lawrence University,SPAN 101,Elementary Spanish,LANG 1510,Spanish I,,,,Saint Lawrence University
Fredonia,NY,Suny At Fredonia,LS 115,Elementary Spanish I,LANG 1510,Spanish I,,,,SUNY Fredonia Undergraduate
Oneonta,NY,Suny College At Oneonta,SPAN 101,Introductory Spanish I,LANG 1510,Spanish I,,,,SUNY Oneonta Undergraduate
Oswego,NY,Suny College At Oswego,SPA 101,Elementary Spanish,LANG 1510,Spanish I,,,,SUNY Oswego Undergraduate
Plattsburgh,NY,Suny College At Plattsburgh,SPA 111,Elementary Spanish I,LANG 1510,Spanish I,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Potsdam,NY,Suny College At Potsdam,SPAN 101,Spanish Level 1 Comic Visions,LANG 1510,Spanish I,,,,SUNY Potsdam
