City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Chestnut Hill,MA,Boston College,RL 109,Intermediate French I,LANG 1110,French I,,,,Boston College Undergraduate
Baltimore,MD,Community College Of Baltimore County,FLFR 101,Introductory French I,LANG 1110,French I,,,,Community College Of Baltimore County
New York,NY,Cuny Hunter College,FREN 10100,Elementary French I,LANG 1110,French I,,,,CUNY Hunter College Undergraduate
Pittsburgh,PA,Duquesne University,MLFR 101,Elementary French I,LANG 1110,French I,,,,Duquesne University Undergraduate
New York,NY,Fashion Institute Of Technology,FR 111,French I,LANG 1110,French I,,,,Fashion Institute Of Technology
Johnstown,NY,Fulton-Montgomery Community College,FL 141,Elementary French I,LANG 1110,French I,,,,Fulton-Montgomery Community College
Johnstown,NY,Fulton-Montgomery Community College,FRE 101,Elementary French I,LANG 1110,French I,,,,Fulton-Montgomery Community College
Atlanta,GA,Georgia State University-Perimeter College,FREN 1001,Elementary French I,LANG 1110,French I,,,,Georgia State University - Perimeter College Associate-Level Undergraduate
Oneonta,NY,Hartwick College,FREN 101,Beginning French I,LANG 1110,French I,,,,Hartwick College
Jamestown,NY,Jamestown Community College,FRE 1510,Introductory French I,LANG 1110,French I,,,,Jamestown Community College
Syracuse,NY,Le Moyne College,FRN 101,Elementary French I,LANG 1110,French I,,,,Le Moyne College
Milwaukee,WI,Marquette University,FREN 1001,Elementary French 1,LANG 1110,French I,,,,Marquette University Undergraduate
Hamilton,OH,Miami University-Hamilton,FRE 101,Elementary French,LANG 1110,French I,,,,Miami University
Middletown,OH,Miami University-Middletown,FRE 101,Elementary French,LANG 1110,French I,,,,Miami University
Oxford,OH,Miami University-Oxford,FRE 101,Elementary French,LANG 1110,French I,,,,Miami University
Oceanside,CA,Miracosta College,FREN 101,Elementary French (First Semester),LANG 1110,French I,,,,MiraCosta College
Rochester,NY,Monroe Community College,FRE 103,Intermediate French I,LANG 1110,French I,,,,Monroe Community College
Garden City,NY,Nassau Community College,FRE 101,Beginning French I,LANG 1110,French I,,,,Nassau Community College
Danvers,MA,North Shore Community College,FRE101,Elementary French 1,LANG 1110,French I,,,,North Shore Community College
Middletown,NY,Orange County Community College,FRE 101,Elementary French 1,LANG 1110,French I,,,,SUNY Orange County Community College
Atlanta,GA,Spelman College,SFLF 101,Elementary French I,LANG 1110,French I,,,,Spelman College
Oneonta,NY,Suny College At Oneonta,FREN 101,Introductory French I,LANG 1110,French I,,,,SUNY Oneonta Undergraduate
Plattsburgh,NY,Suny College At Plattsburgh,FRE 111,Elementary French I,LANG 1110,French I,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Cobleskill,NY,Suny College Of Agriculture And Technology At Cobleskill,FREN 101,Beginning French I,LANG 1110,French I,,,,SUNY College Of Agriculture And Technology At Cobleskill
Cortland,NY,Suny Cortland,FRE 101,Beginning French I,LANG 1110,French I,,,,SUNY Cortland Undergraduate
Utica,NY,Suny Polytechnic Institute,FRE 101,Elementary French,LANG 1110,French I,,,,SUNY Polytechnic Institute Undergraduate
Valhalla,NY,Suny Westchester Community College,FREN 101,Elementary French 1,LANG 1110,French I,,,,SUNY Westchester Community College
New Orleans,LA,Tulane University,FREN 101,Elementary French I,LANG 1110,French I,,,,Tulane University
Honolulu,HI,University Of Hawai'i At Manoa,FR 101,Elementary French,LANG 1110,French I,,,,University Of Hawaii Manoa
