City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,PSY 202,Child Psychology,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,PSY 203,Abnormal Psychology,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,PSY 208,Theories Of Personality,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,PSY 210,Death And Dying,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,PSY 211,Psychology Of Loss And Grief,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,Psy 220,Psychology Of Sport,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,PSY 222,Developmental Psychology,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,PSY 275,The Psychology Off Substtmte Abuse And Dependency,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,PSY 276,The Family And Chemical Dependency,PSYC 2000,Psychology Elective,,,,SUNY Adirondack Community College
Sacramento,CA,American River College,PSYC 356,Human Sexuality,PSYC 2000,Psychology Elective,,,,American River College
Paris, ,American University Of Paris,PY2010,"Introduction To Gender, Sexuality, And Society",PSYC 2000,Psychology Elective,,,,American University Of Paris Course Descriptions
Arnold,MD,Anne Arundel Community College,PSY 212,Personality Psychology,PSYC 2000,Psychology Elective,,,,Anne Arundel Community College
Boone,NC,Appalachian State University,PSY 2401,Abnormal Psychology,PSYC 2000,Psychology Elective,,,,Appalachian State University Undergraduate
Pittsfield,MA,Berkshire Community College,PSY 127,Developing Resiliency,PSYC 2000,Psychology Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,PSY 204,Human Growth & Development,PSYC 2000,Psychology Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,PSY 210,Psychology Of The Mass Media,PSYC 2000,Psychology Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,PSY 221,Psychology Of Women,PSYC 2000,Psychology Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,PSY 226,Abnormal Psychology,PSYC 2000,Psychology Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,SOC-121,Human Sexuality,PSYC 2000,Psychology Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,SOC 228,Death & Dying,PSYC 2000,Psychology Elective,,,,Berkshire Community College
Chestnut Hill,MA,Boston College,APSY1031,"Family, School, And Society",PSYC 2000,Psychology Elective,,,,Boston College
Chestnut Hill,MA,Boston College,APSY2041,Adolescent Psychology,PSYC 2000,Psychology Elective,,,,Boston College
Chestnut Hill,MA,Boston College,PS 234,Abnormal Psychology,PSYC 2000,Psychology Elective,,,,Boston College Undergraduate
Chestnut Hill,MA,Boston College,PS 272,Cognitive Psychology: Mental Processes And Their Neural Substrates,PSYC 2000,Psychology Elective,,,,Boston College Undergraduate
Chestnut Hill,MA,Boston College,PS 285,Behavioral Neuroscience,PSYC 2000,Psychology Elective,,,,Boston College Undergraduate
Chestnut Hill,MA,Boston College,PS 391,Ethical Controversies In Psychology And Neuroscience,PSYC 2000,Psychology Elective,,,,Boston College Undergraduate
Chestnut Hill,MA,Boston College,PSYC2269,Child Development,PSYC 2000,Psychology Elective,,,,Boston College
Rexburg,ID,Brigham Young University - Idaho,CHILD210,Child Development,PSYC 2000,Psychology Elective,,,,Brigham Young University Idaho
Lincroft,NJ,Brookdale Community College,PSYC218,Educational Psychology,PSYC 2000,Psychology Elective,,,,Brookdale Community College
Binghamton,NY,Broome Community College,PSY 210,Human Development,PSYC 2000,Psychology Elective,,,,SUNY Broome Community College
Binghamton,NY,Broome Community College,PSY 211,Child Development,PSYC 2000,Psychology Elective,,,,SUNY Broome Community College
Binghamton,NY,Broome Community College,PSY 214,Abnormal Psychology,PSYC 2000,Psychology Elective,,,,SUNY Broome Community College
Binghamton,NY,Broome Community College,PSY 227,Learning And Behavior,PSYC 2000,Psychology Elective,,,,SUNY Broome Community College
Binghamton,NY,Broome Community College,PSY 240,Psychology Of Advertising,PSYC 2000,Psychology Elective,,,,SUNY Broome Community College
Fort Lauderdale,FL,Broward College,DEP2002,Developmental Psychology I: Child Psychology,PSYC 2000,Psychology Elective,,,,Broward College
Newtown,PA,Bucks County Community College,PSYC 120,Human Sexuality,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Newtown,PA,Bucks County Community College,PSYC 230,Neuroscience Of Psychology,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Newtown,PA,Bucks County Community College,PSYC 270,Experimental Psychology,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Newtown,PA,Bucks County Community College,PSYC 280,Psych Of Abnormal Behavior,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,PSYC 120,Human Sexuality,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,PSYC 230,Neuroscience Of Psychology,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,PSYC 270,Experimental Psychology,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,PSYC 280,Psych Of Abnormal Behavior,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,PSYC 120,Human Sexuality,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,PSYC 230,Neuroscience Of Psychology,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,PSYC 270,Experimental Psychology,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,PSYC 280,Psych Of Abnormal Behavior,PSYC 2000,Psychology Elective,,,,Bucks County Community College
Oroville,CA,Butte College,PSY 52,"Alcohol, Drugs, And Society",PSYC 2000,Psychology Elective,,,,Butte College
Auburn,NY,Cayuga Community College,PSY 215,Child Psychology,PSYC 2000,Psychology Elective,,,,Cayuga Community College
Baltimore,MD,Community College Of Baltimore County,PSYC 217,Theories Of Personality,PSYC 2000,Psychology Elective,,,,Community College Of Baltimore County
Enfield,CT,Connecticut State Community College Asnuntuck Campus,PSY* 245,Abnormal Psychology,PSYC 2000,Psychology Elective,PSYC 2000 (3 cr),05/01/2023,05/01/2026,Asnuntuck Community College
Norwich,CT,Connecticut State Community College Three Rivers Campus,PSY* K243,Theories Of Personality,PSYC 2000,Psychology Elective,,,,Three Rivers Community College
Mount Vernon,IA,Cornell College,PSY 161,Fundamentals Of Psychological Science,PSYC 2000,Psychology Elective,,,,Cornell College
Ithaca,NY,Cornell University-Endowed Colleges,HDFS 115,Human Development,PSYC 2000,Psychology Elective,,,,Cornell University
Corning,NY,Corning Community College,HLTH 1201,Human Sexuality,PSYC 2000,Psychology Elective,,,,Corning Community College
Brooklyn,NY,Cuny Kingsborough Community College,PSY 3200,Human Growth And Development,PSYC 2000,Psychology Elective,PSYC 2000 (3cr),05/01/2023,05/01/2026,CUNY Kingsborough Community College
Bronx,NY,Cuny Lehman College,PSY 232,Childhood Psychopathology,PSYC 2000,Psychology Elective,,,,CUNY Lehman College
Daytona Beach,FL,Daytona State College,DEP 2004,Developmental Psychology,PSYC 2000,Psychology Elective,,,,Daytona State College
Redmond,WA,Digipen Institute Of Technology,ENG 150,Mythology,PSYC 2000,Psychology Elective,,,,DigiPen Institute Of Technology
Redmond,WA,Digipen Institute Of Technology,GAM 100,Project Introduction,PSYC 2000,Psychology Elective,,,,DigiPen Institute Of Technology
Redmond,WA,Digipen Institute Of Technology,GAM 150,Project I,PSYC 2000,Psychology Elective,,,,DigiPen Institute Of Technology
Poughkeepsie,NY,Dutchess Community College,BHS201,Contemporary Problems And Issues In Substance Abuse,PSYC 2000,Psychology Elective,,,,Dutchess Community College
Poughkeepsie,NY,Dutchess Community College,BHS242,Drug And Alcohol Use And Abuse,PSYC 2000,Psychology Elective,,,,Dutchess Community College
Poughkeepsie,NY,Dutchess Community College,PSY201,Abnormal Psychology,PSYC 2000,Psychology Elective,,,,Dutchess Community College
