City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Williamsburg,VA,College Of William And Mary,FREN 305,Discovery Seminar In French & Fancophone Studies,LANG 4000,Foreign Languages Elective,,,,College Of William And Mary Undergraduate
New London,CT,Connecticut College,FRH 329,French Cinema,LANG 4000,Foreign Languages Elective,,,,Connecticut College
Richmond,IN,Earlham College,JAPN 301,Advanced Japanese I,LANG 4000,Foreign Languages Elective,,,,Earlham College Curriculum Guide
Canandaigua,NY,Finger Lakes Community College,FRN 202,French IV,LANG 4000,Foreign Languages Elective,,,,Finger Lakes Community College
Lancaster,PA,Franklin And Marshall College,LAT 311,Latin Historians,LANG 4000,Foreign Languages Elective,,,,Franklin And Marshall College
Gettysburg,PA,Gettysburg College,SPAN-301,"Spanish Composition, Conversation, And Culture: Topics",LANG 4000,Foreign Languages Elective,,,,Gettysburg College
Oneonta,NY,Hartwick College,GERM 363,The 20Th Century,LANG 4000,Foreign Languages Elective,,,,Hartwick College
Mechanicsburg,PA,Messiah University,FREN 401,Advanced Composition And Conversation I,LANG 4000,Foreign Languages Elective,,,,Messiah College
Atlanta,GA,Morehouse College,HFLC 302,Advanced Chinese I,LANG 4000,Foreign Languages Elective,,,,Morehouse College Course Descriptions
Las Cruces,NM,New Mexico State University-Main Campus,SPAN 305,Topics In Hispanic Civilization,LANG 4000,Foreign Languages Elective,,,,New Mexico State University Las Cruces Campus
Las Cruces,NM,New Mexico State University-Main Campus,SPAN 325,Advanced Conversation,LANG 4000,Foreign Languages Elective,,,,New Mexico State University Las Cruces Campus
Troy,NY,Russell Sage College,SPA 320,Selected Topics,LANG 4000,Foreign Languages Elective,,,,Russell Sage College For Women
Troy,NY,Russell Sage College,SPA 335,Latin American Society In Film,LANG 4000,Foreign Languages Elective,,,,Russell Sage College
Vestal,NY,Suny At Binghamton,ARAB 310,Egyptian Colloquial Arabic,LANG 4000,Foreign Languages Elective,,,,SUNY Binghamton University
Syracuse,NY,Syracuse University,FRE 201,French III,LANG 4000,Foreign Languages Elective,,,,Syracuse University Undergraduate
Medford,MA,Tufts University,ITAL 0052,Dante's Purgatorio And Paradiso,LANG 4000,Foreign Languages Elective,,,,Tufts University Course Descriptions
West Point,NY,United States Military Academy,LF475,French Rdg/Wrtg Thru Media,LANG 4000,Foreign Languages Elective,,,,United State Military Academy Course Descriptions
Orono,ME,University Of Maine,LAT 481,"Virgil: The Ecologues, Georgics, Aeneid",LANG 4000,Foreign Languages Elective,,,,University Of Maine Undergraduate
Orono,ME,University Of Maine,LAT 482,Medieval Latin,LANG 4000,Foreign Languages Elective,,,,University Of Maine Undergraduate
Norman,OK,University Of Oklahoma,SPAN 3073,Grammar In Conversational Communication,LANG 4000,Foreign Languages Elective,,,,University Of Oklahoma
Norman,OK,University Of Oklahoma,SPAN G3423,Advanced Spanish Composition,LANG 4000,Foreign Languages Elective,,,,University Of Oklahoma Course Descriptions
Lawton,OK,University Of Oklahoma - Douglass Learning Center,SPAN 3073,Grammar In Conversational Communication,LANG 4000,Foreign Languages Elective,,,,University Of Oklahoma
Ft Benning,GA,University Of Oklahoma - Ft. Benning Ga - Ap,SPAN 3073,Grammar In Conversational Communication,LANG 4000,Foreign Languages Elective,,,,University Of Oklahoma
Ft Benning,GA,University Of Oklahoma - Ft. Benning Ga - Ap,SPAN G3423,Advanced Spanish Composition,LANG 4000,Foreign Languages Elective,,,,University Of Oklahoma Course Descriptions
Nellis Afb,NV,University Of Oklahoma - Nellis Air Force Base,SPAN 3073,Grammar In Conversational Communication,LANG 4000,Foreign Languages Elective,,,,University Of Oklahoma
Dover,DE,Wesley College,SP301,Survey Of Spanish American Literature,LANG 4000,Foreign Languages Elective,,,,Wesley College Undergraduate And Graduate
Worcester,MA,Worcester Polytechnic Institute,SP 3530,Spanish Film/Media: Cultural Issues,LANG 4000,Foreign Languages Elective,,,,Worcester Polytechnic Institute Undergraduate
