City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Cairo, ,American University In Cairo,ENGR 1005,Descriptive Geometry And Engineering Drawing,ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,,,,American University In Cairo
Beijing, ,Beijing Institute Of Technology - Rpi Study Abroad,ENGR 05,Fundamentals Of Engineering Drawing,ENGR 1400,Engineering Communications,,09/01/2023,09/01/2026,BEIJING INST OF TECH - RPI ADDED
Clemson,SC,Clemson University,ENGR 1020,Engineering Disciplines And Skills,ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,ENGR 1000 (1 cr) ENGR 1400 (1 cr),01/01/2024,01/01/2027,Clemson University Undergraduate
Poughkeepsie,NY,Dutchess Community College,ENR101,Introduction To Engineering,ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,ENGR 1400 = 1 credits and ENGR 1000- 1 elective credit,01/01/2021,05/01/2026,Dutchess Community College
Wroxton, ,Fairleigh Dickinson University - Wroxton,ENGR_1301,"Engr Pract, Graphics And Des",ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,ENGR 1400 (1cr) + ENGR 1000 (2cr),09/01/2023,09/01/2026,Fairleigh Dickinson University Course Offerings
Wroxton, ,Fairleigh Dickinson University - Wroxton,ENGR1301,"Engineering Practices, Graphics And Design",ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,2 credits ENGR 1000 + 1 credit ENGR 1400,01/01/2024,01/01/2029,Fairleigh Dickinson University Undergraduate
Madison,NJ,Fairleigh Dickinson University-Florham Campus,ENGR_1301,"Engr Pract, Graphics And Des",ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,ENGR 1400 (1cr) + ENGR 1000 (2cr),09/01/2023,09/01/2026,Fairleigh Dickinson University Course Offerings
Madison,NJ,Fairleigh Dickinson University-Florham Campus,ENGR1301,"Engineering Practices, Graphics And Design",ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,2 credits ENGR 1000 + 1 credit ENGR 1400,01/01/2024,01/01/2029,Fairleigh Dickinson University Undergraduate
Teaneck,NJ,Fairleigh Dickinson University-Metropolitan Campus,ENGR_1301,"Engr Pract, Graphics And Des",ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,ENGR 1400 (1cr) + ENGR 1000 (2cr),09/01/2023,09/01/2026,Fairleigh Dickinson University Course Offerings
Teaneck,NJ,Fairleigh Dickinson University-Metropolitan Campus,ENGR1301,"Engineering Practices, Graphics And Design",ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,2 credits ENGR 1000 + 1 credit ENGR 1400,01/01/2024,01/01/2029,Fairleigh Dickinson University Undergraduate
Troy,NY,Hudson Valley Community College,ENGR 110,Engineering Tools,ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,ENGR 1400 (1cr) + ENGR 1000 (2cr),09/01/2023,09/01/2027,Hudson Valley Community College
Chicago,IL,Illinois Institute Of Technology,CHE 101,Introduction To The Profession II,ENGR 1400,Engineering Communications,Transfers as 1 credit,01/01/2022,01/01/2027,Illinois Institute Of Technology Undergraduate
Rochester,NY,Monroe Community College,CIT 112,Cad For Construction,ENGR 1400,Engineering Communications,Transfers as 1 credit ENGR 1400,01/01/2024,01/01/2029,Monroe Community College
Rochester,NY,Monroe Community College,ENR 161,Computing With Excel And C,ENGR 1400,Engineering Communications,ENGR 1400 (1 cr),01/01/2024,01/01/2027,Monroe Community College
Middletown,NY,Orange County Community College,EGR 101,Introduction To Engineering Design,ENGR 1400,Engineering Communications,ENGR 1400 (1cr),05/01/2023,05/01/2026,SUNY Orange County Community College
San Francisco,CA,San Francisco State University,ENGR 101,Engineering Graphics,ENGR 1400,Engineering Communications,,01/01/2021,01/01/2026,San Francisco State University
Springfield,MA,Springfield Technical Community College,EGR-103 + EGR-103L,Computer Applications In Engineering + Lab: Computer Applications In Engineering,ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,this course can be used as 3-credits ENGR-1000 Technical Elective and 1 credit ENGR 1400,01/01/2024,01/01/2029,Springfield Technical Community College
Dearborn,MI,University Of Michigan-Dearborn,ENGR 126,Engineering Computer Graphics,ENGR 1400,Engineering Communications,Insufficient Computer Graphics content for ENGR 1200.,05/01/2023,05/01/2026,University Of Michigan Dearborn
West Haven,CT,University Of New Haven,EASC 1101,Short Engineering Reports,ENGR 1400,Engineering Communications,Transfers as 1 credit,01/01/2022,01/01/2027,University Of New Haven Undergraduate
Toronto,ON,York University - Rpi Study Abroad,ENG 1102,Renaissance Engineering II,ENGR 1000 + ENGR 1400,Engineering Elective + Engineering Communications,,09/01/2023,09/01/2026,YORK U - RPI ADDED
