City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,EGR 106,Engineering Physics II,PHYS 1200,Physics II,,,,SUNY Adirondack Community College
Albany,NY,Albany College Of Pharmacy And Health Sciences,PHY 222,College Physics II,PHYS 1200,Physics II,,,,Albany College Of Pharmacy And Health Sciences
Alfred,NY,Alfred University,PHYS 126,Physics II,PHYS 1200,Physics II,,,,Alfred University
Sacramento,CA,American River College,PHYS 421,Electricity And Magnetism,PHYS 1200,Physics II,,,,American River College
Cairo, ,American University In Cairo,PHYS 1021 + PHYS 1022,Physics 2: Electricity And Magnetism + General Physics Laboratory II,PHYS 1200,Physics II,,,,American University In Cairo
Arnold,MD,Anne Arundel Community College,PHY 212,General Physics 2,PHYS 1200,Physics II,,,,Anne Arundel Community College
Sierra Vista,AZ,Arizona State University - Cochise,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Lake Havasu City,AZ,Arizona State University - Lake Havasu,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University - Mesa City Center,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Tucson,AZ,Arizona State University - Pima,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Casa Grande,AZ,Arizona State University - Pinal,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Thatcher,AZ,Arizona State University - The Gila Valley,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Prescott Valley,AZ,Arizona State University - Yavapai,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Yuma,AZ,Arizona State University - Yuma,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Phoenix,AZ,Arizona State University-Downtown Phoenix,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University-Polytechnic,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Scottsdale,AZ,Arizona State University-Skysong,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Tempe,AZ,Arizona State University-Tempe,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
Glendale,AZ,Arizona State University-West,PHY 131 + PHY 132,University Physics II: Electricity And Magnetism + University Physics Laboratory II,PHYS 1200,Physics II,,,,Arizona State University Course Descriptions Fall
