City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Cazenovia,NY,Cazenovia College,IM 120,Introduction To Computers,MGMT 2510,Introduction To Data Management And Analytics,,,,Cazenovia College
Hudson,NY,Columbia-Greene Community College,CI 105,Computer Applications,MGMT 2510,Introduction To Data Management And Analytics,,,,Columbia-Greene Community College
Montpelier,VT,Community College Of Vermont,CPS106,Microcomputer Applications I,MGMT 2510,Introduction To Data Management And Analytics,,,,Community College Of Vermont
Gettysburg,PA,Harrisburg Area Community College-Gettysburg,CIS 105,Introduction To Software For Business,MGMT 2510,Introduction To Data Management And Analytics,,,,Harrisburg Area Community College
Harrisburg,PA,Harrisburg Area Community College-Harrisburg,CIS 105,Introduction To Software For Business,MGMT 2510,Introduction To Data Management And Analytics,,,,Harrisburg Area Community College
Lancaster,PA,Harrisburg Area Community College-Lancaster,CIS 105,Introduction To Software For Business,MGMT 2510,Introduction To Data Management And Analytics,,,,Harrisburg Area Community College
Lebanon,PA,Harrisburg Area Community College-Lebanon,CIS 105,Introduction To Software For Business,MGMT 2510,Introduction To Data Management And Analytics,,,,Harrisburg Area Community College
York,PA,Harrisburg Area Community College-York,CIS 105,Introduction To Software For Business,MGMT 2510,Introduction To Data Management And Analytics,,,,Harrisburg Area Community College
Troy,NY,Hudson Valley Community College,CISS 101,Business Computing Application And Analytics Development,MGMT 2510,Introduction To Data Management And Analytics,,,,Hudson Valley Community College
Jamestown,NY,Jamestown Community College,CSC 1560,Computer Application Software I,MGMT 2510,Introduction To Data Management And Analytics,,,,Jamestown Community College
Union,NJ,Kean University,CPS 1032,Microcomputer Applications,MGMT 2510,Introduction To Data Management And Analytics,,,,Kean University Undergraduate
Riverdale,NY,Manhattan College,CIS 110,Introduction To Information Systems,MGMT 2510,Introduction To Data Management And Analytics,,,,Manhattan College Undergraduate
Hamilton,OH,Miami University-Hamilton,BUS 104,Introduction To Computational Thinking For Business,MGMT 2510,Introduction To Data Management And Analytics,,,,Miami University
Middletown,OH,Miami University-Middletown,BUS 104,Introduction To Computational Thinking For Business,MGMT 2510,Introduction To Data Management And Analytics,,,,Miami University
