City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Garden City,NY,Adelphi University,ENG107,Art & Craft Of Writing,WRIT 1000,Writing Elective,,,,Adelphi University Undergraduate And Graduate Courses
Garden City,NY,Adelphi University,ENG109,Intro To Creative Writing,WRIT 1000,Writing Elective,,,,Adelphi University Undergraduate And Graduate Courses
Queensbury,NY,Adirondack Community College,ENG 101,Introduction To College Writing,WRIT 1000,Writing Elective,WRIT 1000 (3 cr),01/01/2024,01/01/2027,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,ENG 102,Academic Writing,WRIT 1000,Writing Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,ENG 103,Writing In And About The Sciences,WRIT 1000,Writing Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,ENG 104,Writing For Business And The Professions,WRIT 1000,Writing Elective,,,,SUNY Adirondack Community College
Queensbury,NY,Adirondack Community College,ENG 106,Writing In And About The Performing And Visual Arts,WRIT 1000,Writing Elective,WRIT 1000 (3 cr),01/01/2024,01/01/2027,SUNY Adirondack Community College
Adrian,MI,Adrian College,ENGL 101,First-Year Writing,WRIT 1000,Writing Elective,,,,Adrian College Undergraduate
Albany,GA,Albany State University,ENGL 1101,English Composition I,WRIT 1000,Writing Elective,This course will transfer as 3 credits.,01/01/2024,01/01/2027,Albany State University Undergraduate
Alfred,NY,Alfred University,ENG 101,English Composition,WRIT 1000,Writing Elective,,,,Alfred University
Alfred,NY,Alfred University,ENGL 101,Writing I,WRIT 1000,Writing Elective,,,,Alfred University
Alfred,NY,Alfred University,ENGL 102,Writing II,WRIT 1000,Writing Elective,,,,Alfred University
Charles Town,WV,American Public University System,ENGL101,Proficiency In Writing,WRIT 1000,Writing Elective,,,,American Public University System Undergraduate
Sacramento,CA,American River College,ENGWR 102,Proficient Writing,WRIT 1000,Writing Elective,,,,American River College
Washington,DC,American University,LIT-100,College Writing,WRIT 1000,Writing Elective,,,,American University
Washington,DC,American University,LIT-101,College Writing Seminar,WRIT 1000,Writing Elective,,,,American University
Cairo, ,American University In Cairo,RHET 1010,Freshman Writing,WRIT 1000,Writing Elective,,,,American University In Cairo
Cairo, ,American University In Cairo,RHET 1020,Research Writing,WRIT 1000,Writing Elective,,,,American University In Cairo
Paris, ,American University Of Paris,EN1010,College Writing,WRIT 1000,Writing Elective,,,,American University Of Paris Course Descriptions
Paris, ,American University Of Paris,EN2020,Writing & Criticism,WRIT 1000,Writing Elective,,,,American University Of Paris Course Descriptions
Arnold,MD,Anne Arundel Community College,ENG 101,Academic Writing And Research 1,WRIT 1000,Writing Elective,WRIT 1000 (3 cr),05/01/2023,05/01/2026,Anne Arundel Community College
Arnold,MD,Anne Arundel Community College,ENG 111,Composition And Introduction To Literature 1,WRIT 1000,Writing Elective,,,,Anne Arundel Community College
Arnold,MD,Anne Arundel Community College,ENG 112,Composition And Introduction To Literature 2,WRIT 1000,Writing Elective,,,,Anne Arundel Community College
Littleton,CO,Arapahoe Community College,ENG 121,English Composition I: Gt-Co1,WRIT 1000,Writing Elective,,,,Arapahoe Community College
Littleton,CO,Arapahoe Community College,ENG 122,English Composition II: Gt-Co2,WRIT 1000,Writing Elective,,,,Arapahoe Community College
Sierra Vista,AZ,Arizona State University - Cochise,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Sierra Vista,AZ,Arizona State University - Cochise,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Sierra Vista,AZ,Arizona State University - Cochise,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Lake Havasu City,AZ,Arizona State University - Lake Havasu,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Lake Havasu City,AZ,Arizona State University - Lake Havasu,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Lake Havasu City,AZ,Arizona State University - Lake Havasu,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University - Mesa City Center,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University - Mesa City Center,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University - Mesa City Center,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Tucson,AZ,Arizona State University - Pima,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Tucson,AZ,Arizona State University - Pima,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Tucson,AZ,Arizona State University - Pima,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Casa Grande,AZ,Arizona State University - Pinal,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Casa Grande,AZ,Arizona State University - Pinal,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Casa Grande,AZ,Arizona State University - Pinal,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Thatcher,AZ,Arizona State University - The Gila Valley,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Thatcher,AZ,Arizona State University - The Gila Valley,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Thatcher,AZ,Arizona State University - The Gila Valley,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Prescott Valley,AZ,Arizona State University - Yavapai,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Prescott Valley,AZ,Arizona State University - Yavapai,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Prescott Valley,AZ,Arizona State University - Yavapai,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Yuma,AZ,Arizona State University - Yuma,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Yuma,AZ,Arizona State University - Yuma,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Yuma,AZ,Arizona State University - Yuma,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Phoenix,AZ,Arizona State University-Downtown Phoenix,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Phoenix,AZ,Arizona State University-Downtown Phoenix,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Phoenix,AZ,Arizona State University-Downtown Phoenix,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University-Polytechnic,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University-Polytechnic,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University-Polytechnic,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Scottsdale,AZ,Arizona State University-Skysong,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Scottsdale,AZ,Arizona State University-Skysong,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Scottsdale,AZ,Arizona State University-Skysong,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Tempe,AZ,Arizona State University-Tempe,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Tempe,AZ,Arizona State University-Tempe,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Tempe,AZ,Arizona State University-Tempe,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Glendale,AZ,Arizona State University-West,ENG 101,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Glendale,AZ,Arizona State University-West,ENG 102,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Glendale,AZ,Arizona State University-West,ENG 108,First-Year Composition,WRIT 1000,Writing Elective,,,,Arizona State University Course Descriptions Fall
Ashland,KY,Ashland Community & Technical College,ENG 101,Writing I,WRIT 1000,Writing Elective,,,,Kentucky Community And Technical College System
Worcester,MA,Assumption University,ENG 130,English Composition,WRIT 1000,Writing Elective,WRIT 1000 (3 cr),05/01/2023,05/01/2026,Assumption University
Athabasca,AB,Athabasca University,ENGL 255,Introductory Composition,WRIT 1000,Writing Elective,,,,Athabasca University Undergraduate
Mays Landing,NJ,Atlantic Cape Community College,ENGL101,Composition I,WRIT 1000,Writing Elective,,,,Atlantic Cape Community College
Clarksville,TN,Austin Peay State University,ENGL 1010,English Composition I,WRIT 1000,Writing Elective,,,,Austin Peay State University Undergraduate
Wellesley,MA,Babson College,RHT1000,Rhetoric I,WRIT 1000,Writing Elective,,,,Babson College Undergraduate Course Descriptions
Bakersfield,CA,Bakersfield College,ENGL 1,Introductory Composition,WRIT 1000,Writing Elective,,,,Bakersfield College
Bakersfield,CA,Bakersfield College,ENGL 1A,Expository Composition,WRIT 1000,Writing Elective,,,,Bakersfield College
Bellevue,WA,Bellevue College,ENGL 101,Written Expression,WRIT 1000,Writing Elective,,,,Bellevue Community College
Beloit,WI,Beloit College,WRIT 100,Writing Seminar,WRIT 1000,Writing Elective,,,,Beloit College
Waltham,MA,Bentley University,EMS 101,Critical Reading And Writing,WRIT 1000,Writing Elective,WRIT 1000 (3 cr),01/01/2024,01/01/2027,Bentley University Undergraduate
Waltham,MA,Bentley University,EXP 101,Expository Writing I: Critical Thinking And Writing,WRIT 1000,Writing Elective,,,,Bentley University Undergraduate
Paramus,NJ,Bergen Community College,WRT-101,English Composition I,WRIT 1000,Writing Elective,,,,Bergen Community College
Paramus,NJ,Bergen Community College,WRT-201,English Composition II,WRIT 1000,Writing Elective,,,,Bergen Community College
