City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Cairo, ,American University In Cairo,CSCE 2201,Data Structures And Algorithms,CSCI 1200,Data Structures,,,,American University In Cairo
Berea,OH,Baldwin Wallace University,CSC 241 + CSC 242,Linear Data Structures + Non-Linear Data Structures,CSCI 1200,Data Structures,,,,Baldwin Wallace University
Nashville,TN,Belmont University,CSC 1120,Programming II,CSCI 1200,Data Structures,,,,Belmont University Undergraduate
Chestnut Hill,MA,Boston College,CSCI110201,Computer Science II,CSCI 1200,Data Structures,,,,Boston College
Newtown,PA,Bucks County Community College,CISC 213,Computer Science III (Java),CSCI 1200,Data Structures,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,CISC 213,Computer Science III (Java),CSCI 1200,Data Structures,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,CISC 213,Computer Science III (Java),CSCI 1200,Data Structures,,,,Bucks County Community College
Pasadena,CA,California Institute Of Technology,CS 2 + CS 11,Introduction To Programming Methods + Computer Language Lab,CSCI 1200,Data Structures,,,,California Institute Of Technology
Blackwood,NJ,Camden County College,CSC-223,Computer Science II,CSCI 1200,Data Structures,,,,Camden County College Academic Program Guide
West Barnstable,MA,Cape Cod Community College,MA237 + MA239,Data Structures + Computer Programming II: Java,CSCI 1200,Data Structures,,,,Cape Cod Community College
Cleveland,OH,Case Western Reserve University,EECS 233,Introduction To Data Structures,CSCI 1200,Data Structures,,,,Case Western Reserve University
Atlanta,GA,Clark Atlanta University,CCIS 123 + CCIS 200,Data Structures + Programming Mobile Devices,CSCI 1200,Data Structures,,,,Clark Atlanta University Undergraduate
Potsdam,NY,Clarkson University,CS 344,Algorithms And Data Structures,CSCI 1200,Data Structures,,,,Clarkson University Course Descriptions
Schenectady,NY,Clarkson University Capital Region Campus,CS 344,Algorithms And Data Structures,CSCI 1200,Data Structures,,,,Clarkson University Course Descriptions
Santa Clarita,CA,College Of The Canyons,CMPSCI 182 + CMPSCI 182L,Data Structures And Program Design + Data Structures And Program Design Lab,CSCI 1200,Data Structures,,,,College Of The Canyons
Wooster,OH,College Of Wooster,CSCI 15200,Computer Programming II,CSCI 1200,Data Structures,,,,College Of Wooster
New York,NY,Columbia University In The City Of New York,COMS W3134,Data Structures In Java,CSCI 1200,Data Structures,,,,Columbia University School Of General Studies
Ithaca,NY,Cornell University-Endowed Colleges,COM S 211,Computers And Programming,CSCI 1200,Data Structures,,,,Cornell University
Ithaca,NY,Cornell University-Endowed Colleges,CS 2110,Object-Oriented Programming And Data Structures,CSCI 1200,Data Structures,,,,Cornell University
Ithaca,NY,Cornell University-Endowed Colleges,ENGRD 2110,Object-Oriented Programming And Data Structures,CSCI 1200,Data Structures,,,,Cornell University
Corning,NY,Corning Community College,CSCS 2320,Data Structures,CSCI 1200,Data Structures,,,,Corning Community College
Corning,NY,Corning Community College,CT 232,Data Structures And File Concepts,CSCI 1200,Data Structures,,,,Corning Community College
Bronx,NY,Cuny Bronx Community College,CSI 32 + CSI 33,Introduction To Computer Programming II + Data Structures,CSCI 1200,Data Structures,,,,CUNY Bronx Community College
Long Island City,NY,Cuny Laguardia Community College,MAC125 + MAC286,Advanced C/C++ Programming + Data Structures,CSCI 1200,Data Structures,CSCI 1200 (4 cr),01/01/2024,01/01/2027,CUNY LaGuardia Community College
Long Island City,NY,Cuny Laguardia Community College,MAC286,Data Structures,CSCI 1200,Data Structures,,,,CUNY LaGuardia Community College
Chicago,IL,Depaul University,CSC 393,Data Structures In C++,CSCI 1200,Data Structures,,,,Depaul University Autumn
Chicago,IL,Depaul University,CSC 300 + CSC 393,Data Structures I + Data Structures In C++,CSCI 1200,Data Structures,,,,Depaul University Autumn
