City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Newtown,PA,Bucks County Community College,MATH 242,Calculus III,MATH 2940,Readings In Mathematics,,,,Bucks County Community College
Newtown,PA,Bucks County Community College,MATH 260,Linear Algebra,MATH 2940,Readings In Mathematics,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,MATH 242,Calculus III,MATH 2940,Readings In Mathematics,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,MATH 260,Linear Algebra,MATH 2940,Readings In Mathematics,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,MATH 242,Calculus III,MATH 2940,Readings In Mathematics,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,MATH 260,Linear Algebra,MATH 2940,Readings In Mathematics,,,,Bucks County Community College
Carlisle,PA,Dickinson College,MATH 261,Calculus III,MATH 2940,Readings In Mathematics,,,,Dickinson College
Jamestown,NY,Jamestown Community College,CSC 172 + CSC 2650 + CSC 2680,Numerical Analysis I + Numerical Analysis II + Numerical Analysis III,MATH 2940,Readings In Mathematics,,,,Jamestown Community College
Galesburg,IL,Knox College,MATH 210 + MATH 215,Linear Algebra I + Vector Calculus,MATH 2010 + MATH 2940,Multivariable Calculus And Matrix Algebra + Readings In Mathematics,,,,Knox College
Baltimore,MD,Loyola University Maryland,MA 265,Biostatistics,MATH 2940,Readings In Mathematics,,,,Loyola College In Maryland
Troy,NY,Russell Sage College,MAT 206,Linear Algebra,MATH 2940,Readings In Mathematics,,,,Russell Sage College
Utica,NY,Suny Polytechnic Institute,MAT 335,Mathematical Modeling,MATH 2940,Readings In Mathematics,,,,SUNY Polytechnic Institute Undergraduate
San Francisco,CA,University Of San Francisco,MATH 110 + MATH 211,Calculus & Analytic Geom II + Calculus & Analytic Geom III,MATH 1020 + MATH 2940,Calculus II + Readings In Mathematics,,,,University Of San Francisco
