City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Rochester,NY,St. John Fisher University,PHYS-451 + PHYS-452,Quantum Mechanics I + Quantum Mechanics II,PHYS 4510,Quantum Mechanics I,,,,Saint John Fisher College Undergraduate
Rochester,NY,St. John Fisher University,PHYS-452,Quantum Mechanics II,PHYS 4510 + PHYS 4510,Quantum Mechanics I + Quantum Mechanics I,,,,Saint John Fisher College Undergraduate
Rochester,NY,St. John Fisher University,PHYS-452,Quantum Mechanics II,PHYS 4510 + PHYS 4510,Quantum Mechanics I + Quantum Mechanics I,,,,Saint John Fisher College Undergraduate
