City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Waterville,ME,Colby College,ST112,"Science, Technology, And Society",STSO 1110,"Science, Technology, And Society",,,,Colby College
Pleasant Hill,CA,Diablo Valley College,ENGIN-131,Technology And Society,STSO 1110,"Science, Technology, And Society",,,,Diablo Valley College
Winston Salem,NC,Forsyth Technical Community College,HUM 110,Technology And Society,STSO 1110,"Science, Technology, And Society",,,,Forsyth Technical Community College
Washington,DC,George Washington University,AMST 2610W,"Science, Technology, And Politics In Modern America",STSO 1110,"Science, Technology, And Society",,,,George Washington University
Hempstead,NY,Hofstra University,ENGG 019,Technology And Society,STSO 1110,"Science, Technology, And Society",,,,Hofstra University Undergraduate
Troy,NY,Hudson Valley Community College,SOCL 255,Honors Technology And Society,STSO 1110,"Science, Technology, And Society",,,,Hudson Valley Community College
Newark,NJ,New Jersey Institute Of Technology,STS 201,Understanding Technological Society,STSO 1110,"Science, Technology, And Society",,,,New Jersey Institute Of Technology Undergraduate
Rochester,NY,Rochester Institute Of Technology,STSO-240,Social Consequences Of Technology,STSO 1110,"Science, Technology, And Society",,,,Rochester Institute Of Technology Undergraduate
Selden,NY,Suffolk County Community College-Ammerman Campus,SOC201,"Science, Technology, And Society",STSO 1110,"Science, Technology, And Society",,,,Suffolk County Community College
Selden,NY,Suffolk County Community College-Central Report,SOC201,"Science, Technology, And Society",STSO 1110,"Science, Technology, And Society",,,,Suffolk County Community College
Riverhead,NY,Suffolk County Community College-Eastern Campus,SOC201,"Science, Technology, And Society",STSO 1110,"Science, Technology, And Society",,,,Suffolk County Community College
Brentwood,NY,Suffolk County Community College-Western Campus,SOC201,"Science, Technology, And Society",STSO 1110,"Science, Technology, And Society",,,,Suffolk County Community College
Philadelphia,PA,Temple University,CTRP 0807,"People, Places, And Environment",STSO 1110,"Science, Technology, And Society",,,,Temple University Undergraduate
