City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Copley,OH,Bryant & Stratton College-Akron,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Albany,NY,Bryant & Stratton College-Albany,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Getzville,NY,Bryant & Stratton College-Amherst,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Glendale,WI,Bryant & Stratton College-Bayshore,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Buffalo,NY,Bryant & Stratton College-Buffalo,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Cleveland,OH,Bryant & Stratton College-Cleveland,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Eastlake,OH,Bryant & Stratton College-Eastlake Campus,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Rochester,NY,Bryant & Stratton College-Greece,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Hampton,VA,Bryant & Stratton College-Hampton,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Rochester,NY,Bryant & Stratton College-Henrietta,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Milwaukee,WI,Bryant & Stratton College-Milwaukee,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Orchard Park,NY,Bryant & Stratton College-Online,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Parma,OH,Bryant & Stratton College-Parma,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Mount Pleasant,WI,Bryant & Stratton College-Racine,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
North Chesterfield,VA,Bryant & Stratton College-Richmond,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Solon, ,Bryant & Stratton College-Solon,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Solon,OH,Bryant & Stratton College-Solon,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Orchard Park,NY,Bryant & Stratton College-Southtowns,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Syracuse,NY,Bryant & Stratton College-Syracuse,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Liverpool,NY,Bryant & Stratton College-Syracuse North,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Virginia Beach,VA,Bryant & Stratton College-Virginia Beach,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Wauwatosa,WI,Bryant & Stratton College-Wauwatosa,AG210,Accounting Systems,MGMT 4220,Accounting Information Systems,,,,Bryant & Stratton College
Baltimore,MD,Community College Of Baltimore County,ACCT 116,Computerized Accounting,MGMT 4220,Accounting Information Systems,,,,Community College Of Baltimore County
