City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Valhalla,NY,Suny Westchester Community College,COMSC 214,Web Programming,ITEC 2110,Web Systems Development,,,,SUNY Westchester Community College
Valhalla,NY,Suny Westchester Community College,COMSC 214A,Web Programming,ITEC 2110,Web Systems Development,,,,SUNY Westchester Community College Spring
