City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Morrow,GA,Clayton State University,CRIT 1101,Critical Thinking,PHIL 2100,Critical Thinking,PHIL 2100 (3cr),01/01/2024,01/01/2027,Clayton State University
New York,NY,Cuny Borough Of Manhattan Community College,CRT 100,Critical Thinking,PHIL 2100,Critical Thinking,PHIL 2100 (3cr),05/01/2023,05/01/2026,CUNY Borough Of Manhattan Community College
New York,NY,Cuny Graduate School And University Center,PHIL110,Critical Thinking,PHIL 2100,Critical Thinking,PHIL 2100 (3cr),05/01/2023,05/01/2026,CUNY School Of Professional Studies
Huntington Beach,CA,Golden West College,ENGL G110,"Critical Thinking, Reading And Writing Through Literature",PHIL 2100,Critical Thinking,,,,Golden West College
Wellesley Hills,MA,Massachusetts Bay Community College,CT 100,Critical Thinking,PHIL 2100,Critical Thinking,,,,Massachusetts Bay Community College
Pasadena,CA,Pasadena City College,PHILO 25,Introduction To Critical Thinking,PHIL 2100,Critical Thinking,,,,Pasadena City College
Rochester,NY,Rochester Institute Of Technology,PHIL-103,Critical Thinking,PHIL 2100,Critical Thinking,,,,Rochester Institute Of Technology Undergraduate
Sacramento,CA,Sacramento City College,PHIL 320,Logic And Critical Reasoning,PHIL 2100,Critical Thinking,,,,Sacramento City College
Buffalo,NY,"University At Buffalo, State University Of New York",PHI 115,Critical Thinking,PHIL 2100,Critical Thinking,,,,SUNY University At Buffalo Undergraduate
Dunedin, ,University Of Otago,PHIL 105,Critical Thinking,PHIL 2100,Critical Thinking,,,,University Of Otago Undergraduate
Marysville,CA,Yuba College,PHIL-12,Critical Thinking,PHIL 2100,Critical Thinking,,,,Yuba College
