City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Stone Ridge,NY,Suny Ulster County Community College,AST 101,Astronomy Of Stars And Galaxies,ASTR 1510,Quasars And Cosmology,,,,SUNY Ulster County Community College
