City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Annandale-On-Hudson,NY,Bard College,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Albion,NY,Bard College - Albion Correctional Facility,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
New York,NY,Bard College - Bard Globalization And International Affairs Program,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Newark,NJ,Bard College - Bhsec Newark,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Brooklyn,NY,Bard College - Brooklyn Public Library,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Napanoch,NY,Bard College - Eastern Ny Correctional Facility,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Beacon,NY,Bard College - Fishkill Correctional Facility,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Stormville,NY,Bard College - Green Haven Correctional Facility,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Holyoke,MA,Bard College - Holyoke Microcollege,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Los Angeles,CA,Bard College - Mat Program Ca,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
New York,NY,"Bard College - New York Public Library, Countee Cullen Branch",CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Bedford Hill,NY,Bard College - Taconic Correctional Facility,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Woodbourne,NY,Bard College - Woodbourne Correctional Facility,CMSC 251,Introduction To Artificial Intelligence,CSCI 2000,Computer Science Elective,,,,Bard College
Pittsfield,MA,Berkshire Community College,CIS 212,Assembly Language,CSCI 2000,Computer Science Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,CIS 240,Scaling Networks,CSCI 2000,Computer Science Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,CIS 241,Connecting Networks,CSCI 2000,Computer Science Elective,,,,Berkshire Community College
Pasadena,CA,California Institute Of Technology,CS 118,Automata-Theoretic Software Analysis,CSCI 2000,Computer Science Elective,,,,California Institute Of Technology
Pasadena,CA,California Institute Of Technology,IST 4,Information And Logic,CSCI 2000,Computer Science Elective,,,,California Institute Of Technology
West Barnstable,MA,Cape Cod Community College,MA236,System Software And Assembly Language Programming,CSCI 2000,Computer Science Elective,,,,Cape Cod Community College
Minneapolis,MN,Capella University,IT3345 + IT3349,Software Architecture + Intermediate Java Programming,CSCI 2000,Computer Science Elective,,,,Capella University
Auburn,NY,Cayuga Community College,C.S. 114,Introduction To Computer Science,CSCI 2000,Computer Science Elective,,,,Cayuga Community College
Auburn,NY,Cayuga Community College,C.S. 245,Programming In Cobol,CSCI 2000,Computer Science Elective,,,,Cayuga Community College
