City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Copley,OH,Bryant & Stratton College-Akron,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Albany,NY,Bryant & Stratton College-Albany,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Getzville,NY,Bryant & Stratton College-Amherst,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Glendale,WI,Bryant & Stratton College-Bayshore,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Buffalo,NY,Bryant & Stratton College-Buffalo,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Cleveland,OH,Bryant & Stratton College-Cleveland,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Eastlake,OH,Bryant & Stratton College-Eastlake Campus,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Rochester,NY,Bryant & Stratton College-Greece,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Hampton,VA,Bryant & Stratton College-Hampton,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Rochester,NY,Bryant & Stratton College-Henrietta,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Milwaukee,WI,Bryant & Stratton College-Milwaukee,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Orchard Park,NY,Bryant & Stratton College-Online,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Parma,OH,Bryant & Stratton College-Parma,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Mount Pleasant,WI,Bryant & Stratton College-Racine,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
North Chesterfield,VA,Bryant & Stratton College-Richmond,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Solon, ,Bryant & Stratton College-Solon,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Solon,OH,Bryant & Stratton College-Solon,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Orchard Park,NY,Bryant & Stratton College-Southtowns,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Syracuse,NY,Bryant & Stratton College-Syracuse,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Liverpool,NY,Bryant & Stratton College-Syracuse North,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Virginia Beach,VA,Bryant & Stratton College-Virginia Beach,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Wauwatosa,WI,Bryant & Stratton College-Wauwatosa,BI110,Marketing Principles,MGMT 4430,Marketing Principles,,,,Bryant & Stratton College
Potsdam,NY,Clarkson University,MK 320,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Clarkson University Course Descriptions
Schenectady,NY,Clarkson University Capital Region Campus,MK 320,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Clarkson University Course Descriptions
Grayslake,IL,College Of Lake County,BUS 122,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,College Of Lake County
Baltimore,MD,Community College Of Baltimore County,MNGT 150,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Community College Of Baltimore County
New York,NY,Cuny City College,ECO 33000,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,CUNY City College
Staten Island,NY,Cuny College Of Staten Island,MKT 111,Marketing,MGMT 4430,Marketing Principles,,,,CUNY College Of Staten Island Undergraduate
Cupertino,CA,De Anza College,BUS 90,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,De Anza College
Jamestown,NY,Jamestown Community College,BUS 2550,Marketing,MGMT 4430,Marketing Principles,,,,Jamestown Community College
Painesville,OH,Lake Erie College,MK 203,Marketing Principles,MGMT 4430,Marketing Principles,,,,Lake Erie College
Brooklyn,NY,Liu Brooklyn,MKT 101,The Fundamentals Of Marketing,MGMT 4430,Marketing Principles,,,,LIU Brooklyn Undergraduate
Nanticoke,PA,Luzerne County Community College,BUS 201,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Luzerne County Community College
New York,NY,Marymount Manhattan College,BUS 210,Marketing,MGMT 4430,Marketing Principles,,,,Marymount Manhattan College
New York,NY,New York University,MKTG-UB 1,Introduction To Marketing,MGMT 4430,Marketing Principles,,,,New York University College Of Arts And Sciences
Boston,MA,Northeastern University,MKTG 2201,Introduction To Marketing,MGMT 4430,Marketing Principles,,,,Northeastern University Course Descriptions
Boston,MA,Northeastern University Lifelong Learning Network,MKTG 2201,Introduction To Marketing,MGMT 4430,Marketing Principles,,,,Northeastern University Course Descriptions
Midland,MI,Northwood University,MKT 208,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Northwood University
Cedar Hill,TX,Northwood University,MKT 208,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Northwood University
West Palm Beach,FL,Northwood University-Florida Education Center,MKT 208,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Northwood University
Branchburg,NJ,Raritan Valley Community College,MRKT 101,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Raritan Valley Community College
Troy,NY,Russell Sage College,BUS 204,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Russell Sage College
Staten Island,NY,Saint John's University - Staten Island Campus,MKT 1001,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,St. Johns University
Jersey City,NJ,Saint Peter's University,BA-155,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Saint Peter'S University Undergraduate
Loudonville,NY,Siena College,MKMG-212,Marketing,MGMT 4430,Marketing Principles,,,,Siena College Undergraduate
New Haven,CT,Southern Connecticut State University,MKT 200,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Southern Connecticut State University Undergraduate
Queens,NY,St. John's University,MKT 1001,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,St. Johns University
Oswego,NY,Suny College At Oswego,MKT 250,Marketing Principles,MGMT 4430,Marketing Principles,,,,SUNY Oswego Undergraduate
Cobleskill,NY,Suny College Of Agriculture And Technology At Cobleskill,BADM 249,Management,MGMT 1100 + MGMT 4430,Management In The Digital Age + Marketing Principles,,,,SUNY College Of Agriculture And Technology At Cobleskill
Valhalla,NY,Suny Westchester Community College,MKT 101,Marketing,MGMT 4430,Marketing Principles,,,,SUNY Westchester Community College
Orono,ME,University Of Maine,BUS 222,Business Law II,MGMT 4430,Marketing Principles,,,,University Of Maine At Machias
Machias,ME,University Of Maine - Machias,BUS 222,Business Law II,MGMT 4430,Marketing Principles,,,,University Of Maine At Machias
Randolph Center,VT,Vermont State University,BUS 2230,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,Vermont Technical College
Wayne,NJ,William Paterson University Of New Jersey,MKT 2100,Principles Of Marketing,MGMT 4430,Marketing Principles,,,,William Paterson University Undergraduate
