City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Miami,FL,Florida International University,EGN 3613,Engineering Economy,ENGR 4760,Engineering Economics,,01/01/2024,01/01/2029,Florida International University Undergraduate
Ames,IA,Iowa State University,I E 305,Engineering Economic Analysis,ENGR 4760,Engineering Economics,,01/01/2022,01/01/2027,Iowa State University
Montreal,QC,Mcgill University,FACC 300,Engineering Economy,ENGR 4760,Engineering Economics,,,,Mcgill University Course Descriptions
Montreal,QC,Mcgill University,MIME 310,Engineering Economy,ENGR 4760,Engineering Economics,,,,Mcgill University Course Descriptions
Monterey,CA,Naval Postgraduate School,SE3011,Engineering Economics And Cost Estimation,ENGR 4760,Engineering Economics,,01/01/2022,01/01/2027,Naval Postgraduate School
Gainesville,FL,University Of Florida,EIN 3354,Engineering Economy,ENGR 4760,Engineering Economics,,01/01/2024,01/01/2029,University Of Florida Undergraduate
Gainesville,FL,University Of Florida-Online,EIN 3354,Engineering Economy,ENGR 4760,Engineering Economics,,01/01/2024,01/01/2029,University Of Florida Undergraduate
Leeds, ,University Of Leeds,CIVE3921,Construction Economics,ENGR 4760,Engineering Economics,,,,University Of Leeds Undergraduate Modules
Leeds, ,University Of Leeds,TRAN2030,Project Appraisal,ENGR 4760,Engineering Economics,,,,University Of Leeds Undergraduate Modules
Lowell,MA,University Of Massachusetts-Lowell,MTEC.4140,Engineering Economics,ENGR 4760,Engineering Economics,,01/01/2024,01/01/2029,University Of Massachusetts Lowell Undergraduate
