City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Lincroft,NJ,Brookdale Community College,ARCH121,People And Their Environment,ARCH 2150,The Ethos Of Architecture,,,,Brookdale Community College
Ithaca,NY,Cornell University-Endowed Colleges,ARCH 1300,An Introduction To Architecture: Lectures,ARCH 2150,The Ethos Of Architecture,,,,Cornell University
Chicago,IL,Illinois Institute Of Technology,ARCH 100,Introduction To Architecture,ARCH 2150,The Ethos Of Architecture,,,,Illinois Institute Of Technology Undergraduate
Pasadena,CA,Pasadena City College,ARCH 11,Introduction To Architecture,ARCH 2150,The Ethos Of Architecture,,,,Pasadena City College
Pasadena,CA,Pasadena City College,ARCH 11 + ARCH 011,Introduction To Architecture + Introduction To Architecture,ARCH 2150,The Ethos Of Architecture,,,,Pasadena City College
Bristol,RI,Roger Williams University,ARCH 101,Foundations Of Architecture,ARCH 2150,The Ethos Of Architecture,,,,Roger Williams University
Bristol,RI,Roger Williams University School Of Law,ARCH 101,Foundations Of Architecture,ARCH 2150,The Ethos Of Architecture,,,,Roger Williams University
Vestal,NY,Suny At Binghamton,ARTH 103,Introduction To Architecture,ARCH 2150,The Ethos Of Architecture,,,,SUNY Binghamton University
Vestal,NY,Suny At Binghamton,ARTH 276,Modern Architecture & Urbanism,ARCH 2000 + ARCH 2150,Architecture Elective + The Ethos Of Architecture,,,,SUNY Binghamton University
Boulder,CO,University Of Colorado At Boulder,ENVD 1004,Introduction To Environmental Design,ARCH 2150,The Ethos Of Architecture,,,,University Of Colorado At Boulder
Coral Gables,FL,University Of Miami,ARC 121 + ARC 122,Architecture And Culture + Architecture And Behavior,ARCH 2150,The Ethos Of Architecture,,,,University Of Miami
