City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Waltham,MA,Bentley University,PS 388,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,Bentley University Undergraduate
New Britain,CT,Central Connecticut State University,PSY 330,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,Central Connecticut State University
Glendora,CA,Citrus College,PSY 212,Psychological Disorders,PSYC 4720,Abnormal Psychology,,,,Citrus College
Brooklyn,NY,Cuny New York City College Of Technology,PSY 2403,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,CUNY New York City College Of Technology Fall
Madison,NJ,Drew University,PSYC 108,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,Drew University College Of Liberal Arts
Bedford,MA,Middlesex Community College,PSY 150,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,Middlesex Community College
Chicago,IL,Northeastern Illinois University,PSYC-340,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,Northeastern Illinois University
Haverhill,MA,Northern Essex Community College,PSY207,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,Northern Essex Community College
Clearwater,FL,St Petersburg College,CLP 2140,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,St. Petersburg College
Geneseo,NY,Suny College At Geneseo,PSYC 260,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,SUNY Geneseo Undergraduate
Swansea,UK,Swansea University - Rpi Study Abroad,PSA 114,Individual And Abnormal Psychology,PSYC 4720,Abnormal Psychology,PSYC 4720 (3 credits),01/01/2024,01/01/2027,SWANSEA U - RPI ADDED
New York,NY,The New School,LPSY 2008,Fundamentals Of Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,The New School Course Descriptions Spring
Hartford,CT,Trinity College,PSYC 273,Psychopathology,PSYC 4720,Abnormal Psychology,,,,Trinity College Of Hartford
Schenectady,NY,Union College,PSY 250,Clinical Psychology 1: Disorders,PSYC 4720,Abnormal Psychology,,,,Union College
Albany,NY,"University At Albany, State University Of New York",A PSY 338,Abnormal Psychology,PSYC 4720,Abnormal Psychology,PSYC 4720 (3cr),05/01/2023,05/01/2026,SUNY University At Albany Undergraduate Bulletin
Berkeley,CA,University Of California-Berkeley,PSYCH X146,Abnormal Psychology,PSYC 4720,Abnormal Psychology,PSYC 4720 (3cr),09/01/2023,09/01/2026,University Of California Berkeley Extension Courses
Newark,DE,University Of Delaware,PSYC 334,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,University Of Delaware Undergraduate
West Hartford,CT,University Of Hartford,PSY 262,Abnormal Psychology,PSYC 4720,Abnormal Psychology,,,,University Of Hartford Undergraduate
Orono,ME,University Of Maine,PSY 312,Theories Of Personality,PSYC 4720,Abnormal Psychology,,,,University Of Maine At Machias
Machias,ME,University Of Maine - Machias,PSY 312,Theories Of Personality,PSYC 4720,Abnormal Psychology,,,,University Of Maine At Machias
Greeley,CO,University Of Northern Colorado,PSY 255,Introduction To Mental Health,PSYC 4720,Abnormal Psychology,,,,University Of Northern Colorado Undergraduate
Rochester,NY,University Of Rochester,PSYC 282-1,Psychopathology,PSYC 4720,Abnormal Psychology,This course will transfer 4 credits to RPI.,01/01/2024,01/01/2027,University Of Rochester Spring Course Descriptions
Tampa,FL,University Of South Florida,CLP 4143,Abnormal Psychology,PSYC 4720,Abnormal Psychology,PSYC 4720 (3cr),09/01/2023,09/01/2026,University Of South Florida Undergraduate
Sarasota,FL,University Of South Florida Sarasota-Manatee,CLP 4143,Abnormal Psychology,PSYC 4720,Abnormal Psychology,PSYC 4720 (3cr),09/01/2023,09/01/2026,University Of South Florida Undergraduate
St. Petersburg,FL,University Of South Florida-St. Petersburg,CLP 4143,Abnormal Psychology,PSYC 4720,Abnormal Psychology,PSYC 4720 (3cr),09/01/2023,09/01/2026,University Of South Florida Undergraduate
