City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,MUS 103,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,SUNY Adirondack Community College
Arnold,MD,Anne Arundel Community College,MUS 101,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,Anne Arundel Community College
Bellevue,WA,Bellevue College,MUSC 107,Fundamentals Of Music,ARTS 1400,Music Fundamentals,,,,Bellevue College
West Barnstable,MA,Cape Cod Community College,MUS101,Music Theory I,ARTS 1400,Music Fundamentals,,,,Cape Cod Community College
Killeen,TX,Central Texas College,MUSI 1301,Fundamentals Of Music I,ARTS 1400,Music Fundamentals,,,,Central Texas College Texas Campuses Spring Addendum
Glendora,CA,Citrus College,MUS 112,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,Citrus College
New York,NY,Cooper Union For The Advancement Of Science & Art,ME 116,Musical Instrument Design,ARTS 1400,Music Fundamentals,,,,Cooper Union
Los Altos Hills,CA,Foothill College,MUS 10,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,Foothill College
Ames,IA,Iowa State University,MUSIC 102,Introduction To Music Listening,ARTS 1400,Music Fundamentals,,,,Iowa State University
Valley Glen,CA,Los Angeles Valley College,MUSIC 101,Fundamentals Of Music,ARTS 1400,Music Fundamentals,,,,Los Angeles Valley College
Sacramento,CA,Sacramento City College,MUFHL 320,Exploring Music,ARTS 1400,Music Fundamentals,,,,Sacramento City College
Shoreline,WA,Shoreline Community College,MUSIC 101,First-Year Music Theory,ARTS 1400,Music Fundamentals,,,,Shoreline Community College
Seattle,WA,"Shoreline Community College - Cnc Machinists Program , Georgetown Ssc",MUSIC 101,First-Year Music Theory,ARTS 1400,Music Fundamentals,,,,Shoreline Community College
Seattle,WA,Shoreline Community College - Dental Hygiene,MUSIC 101,First-Year Music Theory,ARTS 1400,Music Fundamentals,,,,Shoreline Community College
Selden,NY,Suffolk County Community College-Ammerman Campus,MUS117,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,Suffolk County Community College
Selden,NY,Suffolk County Community College-Central Report,MUS117,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,Suffolk County Community College
Riverhead,NY,Suffolk County Community College-Eastern Campus,MUS117,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,Suffolk County Community College
Brentwood,NY,Suffolk County Community College-Western Campus,MUS117,Music Fundamentals,ARTS 1400,Music Fundamentals,,,,Suffolk County Community College
Oswego,NY,Suny College At Oswego,MUS 100,Fundamentals Of Music Theory,ARTS 1400,Music Fundamentals,,,,SUNY Oswego Undergraduate
Buffalo,NY,"University At Buffalo, State University Of New York",MUS 116,Theory Of Music For Non-Majors,ARTS 1400,Music Fundamentals,,,,SUNY University At Buffalo Undergraduate
