City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Garden City,NY,Adelphi University,PHY322,Advanced Physics,PHYS 2350,Experimental Physics,,,,Adelphi University Undergraduate And Graduate Courses
Lancaster,PA,Franklin And Marshall College,PHY 421,Experimental Methods Of Physics,PHYS 2350,Experimental Physics,,,,Franklin And Marshall College
Gettysburg,PA,Gettysburg College,PHY-324,Experiments In Quantum Mechanics,PHYS 2350,Experimental Physics,,,,Gettysburg College
Ithaca,NY,Ithaca College,PHYS 36000,Advanced Physics Laboratory,PHYS 2350,Experimental Physics,,,,Ithaca College
Gambier,OH,Kenyon College,PHYS 480 + PHYS 481,Research Methods For Experimental Physics + Experimental Physics,PHYS 2350,Experimental Physics,,,,Kenyon College
Galesburg,IL,Knox College,PHYS 241,Introduction To Research,PHYS 2350,Experimental Physics,,,,Knox College
Marlboro,VT,Marlboro College,NSC558,Experiments In Physics,PHYS 2350,Experimental Physics,,,,Marlboro College Fall Course Descriptions
Mahwah,NJ,Ramapo College Of New Jersey,PHYS 215,Modern Phys Tech & Measurement,PHYS 2350,Experimental Physics,,,,Ramapo College Of New Jersey Fall Course Descriptions
Plattsburgh,NY,Suny College At Plattsburgh,PHY 380,Intermediate Laboratory,PHYS 2350,Experimental Physics,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Sewanee,TN,University Of The South,PHYS 305,Advanced Laboratory,PHYS 2350,Experimental Physics,,,,University Of The South Sewanee College Arts And Sciences
Poughkeepsie,NY,Vassar College,PHYS 202 + PHYS 203,Introduction To Experimental Physics + Experimental Physics II,PHYS 2350,Experimental Physics,PHYS 2350 (4 cr),05/01/2023,05/01/2026,Vassar College
