City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Charles Town,WV,American Public University System,HIST101,American History To 1877,STSO 2510,Cultural Anthropology,,,,American Public University System Undergraduate
Sacramento,CA,American River College,HIST 311,History Of The United States (1865 - Present),STSO 2510,Cultural Anthropology,,,,American River College
Binghamton,NY,Broome Community College,ANT 111,Introduction To Cultural Anthropology,STSO 2510,Cultural Anthropology,,,,SUNY Broome Community College
Aptos,CA,Cabrillo College,HIST-17A,U.S. Hist To 1865,STSO 2510,Cultural Anthropology,,,,Cabrillo College Course Descriptions
Plattsburgh,NY,Clinton Community College,HIS 101,History Of Early America,STSO 2510,Cultural Anthropology,,,,State University Of New York Clinton Community College
Fountain Valley,CA,Coastline Community College,HIST C170,United States History To 1876,STSO 2510,Cultural Anthropology,,,,Coastline Community College
Waterville,ME,Colby College,HI131,"Survey Of U.S. History, To 1865",STSO 2510,Cultural Anthropology,,,,Colby College
San Mateo,CA,College Of San Mateo,HIST 201,United States History I,STSO 2510,Cultural Anthropology,,,,College Of San Mateo
Williamsburg,VA,College Of William And Mary,HIST 216,Teaching American History With Historic Sites,STSO 2510,Cultural Anthropology,,,,College Of William And Mary Undergraduate
Hudson,NY,Columbia-Greene Community College,HI 103,United States History 1492-1865,STSO 2510,Cultural Anthropology,,,,Columbia-Greene Community College
Warwick,RI,Community College Of Rhode Island,HIST 1210,History Of The United States To 1877,STSO 2510,Cultural Anthropology,,,,Community College Of Rhode Island
Bridgeport,CT,Connecticut State Community College Housatonic Campus,HIS* E201,U.S. History I,STSO 2510,Cultural Anthropology,,,,Housatonic Community College
Corning,NY,Corning Community College,HIST 1110,American History I,STSO 2510,Cultural Anthropology,,,,Corning Community College
Neosho,MO,Crowder College,HIST 106,U.S. History I,STSO 2510,Cultural Anthropology,,,,Crowder College
Bronx,NY,Cuny Bronx Community College,ANT 11,Introduction To Anthropology,STSO 2510,Cultural Anthropology,,,,CUNY Bronx Community College
New York,NY,Cuny Hunter College,ANTHC 10100,Introduction To Cultural Anthropology,STSO 2510,Cultural Anthropology,,,,CUNY Hunter College Undergraduate
Brooklyn,NY,Cuny Kingsborough Community College,ANT 3700,Introduction To Anthropology,STSO 2510,Cultural Anthropology,,,,CUNY Kingsborough Community College
Long Island City,NY,Cuny Laguardia Community College,SSA101,Cultural Anthropology,STSO 2510,Cultural Anthropology,,,,CUNY LaGuardia Community College
Brooklyn,NY,Cuny New York City College Of Technology,ANTH 1101,Introductory Anthropology,STSO 2510,Cultural Anthropology,,,,CUNY New York City College Of Technology Fall
Dallas,TX,Dallas College,HIST 1301,United States History I,STSO 2510,Cultural Anthropology,,,,Dallas College
Richmond,IN,Earlham College,HIST 121,Introduction To U.S. History To 1865,STSO 2510,Cultural Anthropology,,,,Earlham College Curriculum Guide
Albany,NY,Excelsior University,HIS 101,United States History I,STSO 2510,Cultural Anthropology,,,,Excelsior University Undergraduate
Boca Raton,FL,Florida Atlantic University,AMH 2010,U.S. History To 1877,STSO 2510,Cultural Anthropology,,,,Florida Atlantic University
Tallahassee,FL,Florida State University,AMH 2010,A History Of The United States To 1877,STSO 2510,Cultural Anthropology,,,,Florida State University
Tallahassee,FL,Florida State University,AMH 2020,A History Of The United States Since 1877,STSO 2510,Cultural Anthropology,,,,Florida State University
City Of Knowledge, ,Florida State University - Panama,AMH 2010,A History Of The United States To 1877,STSO 2510,Cultural Anthropology,,,,Florida State University
City Of Knowledge, ,Florida State University - Panama,AMH 2020,A History Of The United States Since 1877,STSO 2510,Cultural Anthropology,,,,Florida State University
Lancaster,PA,Franklin And Marshall College,HIS 237,"American History, 1491–1865",STSO 2510,Cultural Anthropology,,,,Franklin And Marshall College
Johnstown,NY,Fulton-Montgomery Community College,HIS 105,Survey Of American History I,STSO 2510,Cultural Anthropology,,,,Fulton-Montgomery Community College
Batavia,NY,Genesee Community College,HIS203,United States History 1: Colonial Period To 1865,STSO 2510,Cultural Anthropology,,,,Genesee Community College
Auburn,WA,Green River College,HIST& 136,U.S. History I,STSO 2510,Cultural Anthropology,,,,Green River College
Greenfield,MA,Greenfield Community College,HIS 105,History Of The American People To 1865,STSO 2510,Cultural Anthropology,,,,Greenfield Community College
