City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,BUS 202,Business Law II,MGMT 1260,Business Law And Ethics,,,,SUNY Adirondack Community College
Wellesley,MA,Babson College,LAW1003,Foundation Of Business Law,MGMT 1260,Business Law And Ethics,,,,Babson College Undergraduate Catalog
Waltham,MA,Bentley University,GB 103,Legal Environment Of Business,MGMT 1260,Business Law And Ethics,,,,Bentley College
Waltham,MA,Bentley University,GB 110,Legal And Ethical Environment Of Business,MGMT 1260,Business Law And Ethics,,,,Bentley University Undergraduate
Binghamton,NY,Broome Community College,BUS 120,Business Law II,MGMT 1260,Business Law And Ethics,,,,SUNY Broome Community College
Westminster,MD,Carroll Community College,BUAD 201,Business Ethics,MGMT 1260,Business Law And Ethics,,,,Carroll Community College
San Mateo,CA,College Of San Mateo,BUS. 201,Business Law,MGMT 1260,Business Law And Ethics,,,,College Of San Mateo
Hudson,NY,Columbia-Greene Community College,BU 108,Business Law II,MGMT 1260,Business Law And Ethics,,,,Columbia-Greene Community College
New York,NY,Cuny Bernard M Baruch College,LAW 1101,Fundamentals Of Business Law,MGMT 1260,Business Law And Ethics,MGMT 1260 (3cr),05/01/2023,05/01/2026,CUNY Baruch College Undergraduate
Bronx,NY,Cuny Bronx Community College,LAW 41,Business Law,MGMT 1260,Business Law And Ethics,,,,CUNY Bronx Community College
Lynnwood,WA,Edmonds College,BUS& 201,Business Law,MGMT 1260,Business Law And Ethics,,,,Edmonds College
Albany,NY,Excelsior University,BUS 323,Business Ethics,MGMT 1260,Business Law And Ethics,,,,Excelsior University Undergraduate
Johnstown,NY,Fulton-Montgomery Community College,BUS 207,Business Law I,MGMT 1260,Business Law And Ethics,,,,Fulton-Montgomery Community College
Glendale,CA,Glendale Community College,BUSAD 120,Business Law I,MGMT 1260,Business Law And Ethics,,,,Glendale Community College
Waterloo,IA,Hawkeye Community College,BUS-180,Business Ethics,MGMT 1260,Business Law And Ethics,,,,Hawkeye Community College
Troy,NY,Hudson Valley Community College,BADM 111,Legal And Ethical Environment Of Business II (Business Law II),MGMT 1260,Business Law And Ethics,MGMT 1260 (3cr),09/01/2023,09/01/2026,Hudson Valley Community College
Watertown,NY,Jefferson Community College,BUS 211,Business Law I,MGMT 1260,Business Law And Ethics,,,,Jefferson Community College
Union,NJ,Kean University,BLAW 2051,Business Law I,MGMT 1260,Business Law And Ethics,,,,Kean University Undergraduate
Brookville,NY,Liu Post,LAW 13,Legal Environment Of Business,MGMT 1260,Business Law And Ethics,,,,LIU Post Undergraduate
Riverdale,NY,Manhattan College,LAW 203 + LAW 304,Business Law I + Business Law II,MGMT 1000 + MGMT 1260,Management Elective + Business Law And Ethics,,,,Manhattan College Undergraduate
Hamilton,OH,Miami University-Hamilton,BLS 342,Legal Environment Of Business,MGMT 1260,Business Law And Ethics,,,,Miami University
Middletown,OH,Miami University-Middletown,BLS 342,Legal Environment Of Business,MGMT 1260,Business Law And Ethics,,,,Miami University
Oxford,OH,Miami University-Oxford,BLS 342,Legal Environment Of Business,MGMT 1260,Business Law And Ethics,,,,Miami University
Napa,CA,Napa Valley College,BUSI-103,Legal Environment Of Business,MGMT 1260,Business Law And Ethics,,,,Napa Valley College
Middletown,NY,Orange County Community College,BUS 202 + BUS 202,Business Law 2 + Business Law 2,MGMT 1260 + MGMT 1260 + MGMT 2000 + MGMT 2000,Business Law And Ethics + Business Law And Ethics + Management Elective + Management Elective,,,,SUNY Orange County Community College
Middletown,NY,Orange County Community College,BUS 202 + BUS 202,Business Law 2 + Business Law 2,MGMT 1260 + MGMT 1260 + MGMT 2000 + MGMT 2000,Business Law And Ethics + Business Law And Ethics + Management Elective + Management Elective,,,,SUNY Orange County Community College
