City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Boston,MA,Bunker Hill Community College,GER-101,Elementary German I,LANG 1310,German I,,,,Bunker Hill Community College
Worcester,MA,Clark University,GERM 101,Introductory German I,LANG 1310,German I,,,,Clark University
Randolph,NJ,County College Of Morris,GER-111,Elementary German I,LANG 1310,German I,,,,County College Of Morris
Columbia,MD,Howard Community College,GERM 101,Foundational German I,LANG 1310,German I,,,,Howard Community College
Brookville,NY,Liu Post,GER 1,Elementary German I,LANG 1310,German I,,,,LIU Post Undergraduate
Valley Glen,CA,Los Angeles Valley College,GERMAN 001,Elementary German I,LANG 1310,German I,,,,Los Angeles Valley College
Rochester,NY,Monroe Community College,GER 101,Elementary German I,LANG 1310,German I,,,,Monroe Community College
Rockville,MD,Montgomery College,GR 101,Elementary German I,LANG 1310,German I,,,,Montgomery College
Atlanta,GA,Morehouse College,HFLG102,Elementary German II,LANG 1310,German I,,,,Morehouse College Course Descriptions
Garden City,NY,Nassau Community College,GER 101,Beginning German I,LANG 1310,German I,,,,Nassau Community College
Corvallis,OR,Oregon State University,GER 112,First-Year German,LANG 1310,German I,,,,Oregon State University
Bend,OR,Oregon State University-Cascades Campus,GER 112,First-Year German,LANG 1310,German I,,,,Oregon State University
Sewell,NJ,Rowan College Of South Jersey,GER 101,Elementary German I,LANG 1310,German I,,,,Rowan College Of South Jersey Gloucester Campus
Manchester,NH,Saint Anselm College,GR 101,Elementary German I,LANG 1310,German I,,,,Saint Anselm College
Plattsburgh,NY,Suny College At Plattsburgh,GER 111,Elementary German I,LANG 1310,German I,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Suffern,NY,Suny Rockland Community College,GER 101,Elementary German I,LANG 1310,German I,,,,SUNY Rockland Community College
Valhalla,NY,Suny Westchester Community College,GER 101,Elementary German 1,LANG 1310,German I,,,,SUNY Westchester Community College
Annapolis,MD,United States Naval Academy,FG101,First Year German I,LANG 1310,German I,,,,United States Naval Academy Course Descriptions
Kingston,RI,University Of Rhode Island,GER111,Beginning German I,LANG 1310,German I,,,,University Of Rhode Island
Charlottesville,VA,University Of Virginia-Main Campus,GERM 1010,Elementary German,LANG 1310,German I,,,,University Of Virginia Undergraduate Record
Middletown,CT,Wesleyan University,GRST101,Elementary German,LANG 1310,German I,,,,Wesleyan University
Worcester,MA,Worcester Polytechnic Institute,GN 1511,Elementary German I,LANG 1310,German I,,,,Worcester Polytechnic Institute Undergraduate
