City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Pasadena,CA,California Institute Of Technology,Ma 17,How To Solve It,MATH 4000,Mathematics Elective,,,,California Institute Of Technology
Hanover,NH,Dartmouth College,MATH 26,Numerical Methods In Computation,MATH 4000,Mathematics Elective,,,,"Dartmouth College Organization, Regulations And Courses"
Emory,VA,Emory And Henry College,MATH 421,Modern Algebra,MATH 4000,Mathematics Elective,,,,Emory And Henry College
New York,NY,Pace University-New York,MAT 400,"Mathematics: Connections, Communications, Research",MATH 4000,Mathematics Elective,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,MAT 400,"Mathematics: Connections, Communications, Research",MATH 4000,Mathematics Elective,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,MAT 400,"Mathematics: Connections, Communications, Research",MATH 4000,Mathematics Elective,,,,Pace University Course Descriptions
Brooklyn,NY,Polytechnic Institute Of New York University,MA 3112,Complex Variables I,MATH 4000,Mathematics Elective,,,,Polytechnic Institute Of New York University
Fairfield,CT,Sacred Heart University,MA 332,Mathematical Statistics,MATH 4000,Mathematics Elective,,,,Sacred Heart University Undergraduate
Fairfield,CT,Sacred Heart University,MA 341,Mathematical Modeling,MATH 4000,Mathematics Elective,,,,Sacred Heart University Undergraduate
Loudonville,NY,Siena College,MATH - 120 + MATH - 230 + MATH - 330,Calculus II + Linear Algebra + Introduction To Applied Mathematics,MATH 2010 + MATH 4000,Multivariable Calculus And Matrix Algebra + Mathematics Elective,,,,Siena College Undergraduate
Springfield,MA,Springfield College,MATH 335,Discrete Mathematics II,MATH 4000,Mathematics Elective,,,,Springfield College
Canton,NY,St Lawrence University,MATH 305,Real Analysis,MATH 4000,Mathematics Elective,,,,Saint Lawrence University
Canton,NY,St Lawrence University,MATH 306,Complex Analysis,MATH 4000,Mathematics Elective,,,,Saint Lawrence University
Vestal,NY,Suny At Binghamton,BE 203,Numerical Methods In Bioengineering,MATH 4000,Mathematics Elective,,,,SUNY Binghamton University
Fredonia,NY,Suny At Fredonia,PHYS 426,Mathematical Physics II,MATH 4000 + MATH 4600,Mathematics Elective + Advanced Calculus,,,,SUNY Fredonia General
Plattsburgh,NY,Suny College At Plattsburgh,MAT 353,Geometry,MATH 4000,Mathematics Elective,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Plattsburgh,NY,Suny College At Plattsburgh,MAT 401,Topics In Abstract Algebra,MATH 4000,Mathematics Elective,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Plattsburgh,NY,Suny College At Plattsburgh,MAT 429,Advanced Calculus,MATH 4000 + MATH 4000,Mathematics Elective + Mathematics Elective,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Plattsburgh,NY,Suny College At Plattsburgh,MAT 429,Advanced Calculus,MATH 4000 + MATH 4000,Mathematics Elective + Mathematics Elective,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Plattsburgh,NY,Suny College At Plattsburgh,MAT 484,Introduction To Combinatorics,MATH 4000,Mathematics Elective,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Plattsburgh,NY,Suny College At Plattsburgh,MAT 429 + MAT 484,Advanced Calculus + Introduction To Combinatorics,MATH 4000,Mathematics Elective,,,,SUNY College At Plattsburgh Undergraduate And Graduate
Leeds, ,University Of Leeds,MATH3355,Hamiltonian Systems,MATH 4000,Mathematics Elective,,,,University Of Leeds Undergraduate Modules
Leeds, ,University Of Leeds,MATH3531,Cosmology,MATH 4000,Mathematics Elective,,,,University Of Leeds Undergraduate Modules
Dunedin, ,University Of Otago,MATH 301,Special Topics 3A,MATH 4000,Mathematics Elective,,,,University Of Otago Calendar
Portland,ME,University Of Southern Maine,MAT 460,Mathematical Modeling,MATH 4000,Mathematics Elective,,,,University Of Southern Maine Undergraduate
