City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Berea,OH,Baldwin Wallace University,MTH 161,Discrete Structures For Computing,MATH 2800,Introduction To Discrete Structures,,,,Baldwin Wallace University
Aptos,CA,Cabrillo College,CS-23,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Cabrillo College Course Descriptions
Blackwood,NJ,Camden County College,MTH-129,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Camden County College Academic Program Guide
Auburn,NY,Cayuga Community College,MATH 212,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Cayuga Community College
Potsdam,NY,Clarkson University,MA 104,Finite Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Clarkson University Course Descriptions
Potsdam,NY,Clarkson University,MA 211,Discrete Mathematics And Proof,MATH 2800,Introduction To Discrete Structures,,,,Clarkson University Course Descriptions
Schenectady,NY,Clarkson University Capital Region Campus,MA 104,Finite Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Clarkson University Course Descriptions
Schenectady,NY,Clarkson University Capital Region Campus,MA 211,Discrete Mathematics And Proof,MATH 2800,Introduction To Discrete Structures,,,,Clarkson University Course Descriptions
Hamilton,NY,Colgate University,MATH 310,Combinatorial Problem Solving,MATH 2800,Introduction To Discrete Structures,,,,Colgate University
Wooster,OH,College Of Wooster,MATH 12300 + MATH 22300,Discrete Mathematics + Combinatorics & Graph Theory,MATH 2800,Introduction To Discrete Structures,,,,College Of Wooster
New London,CT,Connecticut College,MAT 210,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Connecticut College
Mount Vernon,IA,Cornell College,CSC 151,Discrete Mathematics For Computer Science,MATH 2800,Introduction To Discrete Structures,,,,Cornell College
Corning,NY,Corning Community College,MA 233,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Corning Community College
Corning,NY,Corning Community College,MATH 2330,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Corning Community College
New York,NY,Cuny Borough Of Manhattan Community College,MAT 200,Introduction To Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,CUNY Borough Of Manhattan Community College
Bronx,NY,Cuny Bronx Community College,CSI 35,Discrete Mathematics II,MATH 2800,Introduction To Discrete Structures,,,,CUNY Bronx Community College
New York,NY,Cuny City College,CSC 10400,Discrete Mathematical Structures,MATH 2800,Introduction To Discrete Structures,,,,CUNY City College
Long Island City,NY,Cuny Laguardia Community College,MAT230,Introduction To Discrete Mathematical Structures,MATH 2800,Introduction To Discrete Structures,,,,CUNY LaGuardia Community College
Queens,NY,Cuny Queens College,MATH 220,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,CUNY Queens College Undergraduate
Bayside,NY,Cuny Queensborough Community College,MA471,Introduction To Discrete Math,MATH 2800,Introduction To Discrete Structures,,,,CUNY Queensborough Community College
Hanover,NH,Dartmouth College,COSC 21,Foundations Of Digital Design,MATH 2800,Introduction To Discrete Structures,,,,"Dartmouth College Organization, Regulations And Courses"
Redmond,WA,Digipen Institute Of Technology,MAT 258,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,DigiPen Institute Of Technology
Philadelphia,PA,Drexel University,MATH 221,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Drexel University Undergraduate
Boca Raton,FL,Florida Atlantic University,MAD 2104,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Florida Atlantic University
Los Altos Hills,CA,Foothill College,MATH 22,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Foothill College
Johnstown,NY,Fulton-Montgomery Community College,MAT 128,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Fulton-Montgomery Community College
Washington,DC,George Washington University,CSCI 1311 + CSCI 2312,Discrete Structures I + Discrete Structures II,MATH 2800,Introduction To Discrete Structures,,,,George Washington University
Hagerstown,MD,Hagerstown Community College,MAT 207,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Hagerstown Community College
Indiana,PA,Indiana University Of Pennsylvania,MATH 219,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Indiana University Of Pennsylvania Undergraduate
Bethlehem,PA,Lehigh University,MATH 261,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Lehigh University
Marlboro,VT,Marlboro College,NSC562,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Marlboro College Fall Course Descriptions
Miami,FL,Miami Dade College,MAD1100,Discrete Mathematics For Computer Science,MATH 2800,Introduction To Discrete Structures,,,,Miami Dade College
Rochester,NY,Monroe Community College,MTH 220,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Monroe Community College
Henniker,NH,New England College,MT 2110,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,New England College
New York,NY,New York University,V63.0120,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,New York University College Of Arts And Sciences
Raleigh,NC,North Carolina State University At Raleigh,CSC 224,Applied Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,North Carolina State University Undergraduate
Oberlin,OH,Oberlin College,MATH 220,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Oberlin College
Stillwater,OK,Oklahoma State University-Main Campus,CS 3653,Discrete Mathematics For Computer Science,MATH 2800,Introduction To Discrete Structures,,,,Oklahoma State University
Syracuse,NY,Onondaga Community College,MAT 251,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Onondaga Community College
Camden,NJ,Our Lady Of Lourdes School Of Nursing,MTH-129,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Camden County College Academic Program Guide
New York,NY,Pace University-New York,MAT 137,Introduction To Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,MAT 137,Introduction To Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,MAT 137,Introduction To Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Pace University Course Descriptions
Branchburg,NJ,Raritan Valley Community College,MATH 255,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Raritan Valley Community College
Sewell,NJ,Rowan College Of South Jersey,MAT 113,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Rowan College At Gloucester County
Glassboro,NJ,Rowan University,MATH 03150,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Rowan University Undergraduate
Troy,NY,Russell Sage College,MAT 209,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Russell Sage College
San Francisco,CA,San Francisco State University,MATH 330,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,San Francisco State University
Santa Monica,CA,Santa Monica College,MATH 10,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Santa Monica College
Schenectady,NY,Schenectady County Community College,MAT 160,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Schenectady County Community College
Shippensburg,PA,Shippensburg University Of Pennsylvania,MAT 225,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Shippensburg University
Loudonville,NY,Siena College,MATH - 250,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Siena College Undergraduate
South Portland,ME,Southern Maine Community College,MAT-150,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Southern Maine Community College
South Portland,ME,Southern Maine Community College,MATH 225,Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,Southern Maine Community College
Springfield,MA,Springfield Technical Community College,MATH-376,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Springfield Technical Community College
Hoboken,NJ,Stevens Institute Of Technology,CS 135,Discrete Structures,MATH 2800,Introduction To Discrete Structures,,,,Stevens Institute Of Technology
Galloway,NJ,Stockton University,CSIS 2226,Foundations Of Computer Science,MATH 2800,Introduction To Discrete Structures,,,,Stockton University Course Descriptions Spring
Oswego,NY,Suny College At Oswego,MAT 215,Introduction To Discrete Mathematics,MATH 2800,Introduction To Discrete Structures,,,,SUNY Oswego Undergraduate
Plattsburgh,NY,Suny College At Plattsburgh,MAT 202 + MAT 231,"Linear Algebra I + Sets, Functions And Relations",MATH 2800,Introduction To Discrete Structures,,,,SUNY College At Plattsburgh Undergraduate And Graduate
