City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Atlanta,GA,Morehouse College,HPSY 250,Mind And Brain: An Introduction To The Neurosciences,COGS 4330,Introduction To Cognitive Neuroscience,,,,Morehouse College Course Descriptions
New York,NY,The New School,NPSY 3140,Introduction To Neuropsychology,COGS 4330,Introduction To Cognitive Neuroscience,,,,The New School Course Descriptions Fall
