City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,MAT 220,Linear Algebra,MATH 2012,Matrix Algebra,,,,SUNY Adirondack Community College
Pittsfield,MA,Berkshire Community College,MAT 253,Linear Algebra,MATH 2012,Matrix Algebra,,,,Berkshire Community College
Lincroft,NJ,Brookdale Community College,MATH285,Linear Algebra,MATH 2012,Matrix Algebra,,,,Brookdale Community College
Boston,MA,Bunker Hill Community College,MAT-291,Linear Algebra,MATH 2012,Matrix Algebra,,,,Bunker Hill Community College
Pittsburgh,PA,Carnegie Mellon University,21-241,Matrices And Linear Transformations,MATH 2000 + MATH 2012,Mathematics Elective + Matrix Algebra,MATH 2012 (2cr) + MATH 2000 (2cr),09/01/2023,09/01/2026,Carnegie Mellon University
Auburn,NY,Cayuga Community College,MATH 203,Linear Algebra,MATH 2012,Matrix Algebra,,,,Cayuga Community College
San Francisco,CA,City College Of San Francisco,MATH 110C + MATH 120,Calculus III + Linear Algebra,MATH 2010 + MATH 2012,Multivariable Calculus And Matrix Algebra + Matrix Algebra,,,,City College Of San Francisco
San Francisco,CA,City College Of San Francisco,MATH 130,Linear Algebra And Differential Equations,MATH 2012 + MATH 2400,Matrix Algebra + Introduction To Differential Equations,,,,City College Of San Francisco
Atlanta,GA,Clark Atlanta University,CMAT 214,Linear Algebra,MATH 2012,Matrix Algebra,,,,Clark Atlanta University Undergraduate
Worcester,MA,Clark University,MATH 130,Linear Algebra,MATH 2012,Matrix Algebra,,,,Clark University
Potsdam,NY,Clarkson University,MA 339,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,Clarkson University Course Descriptions
Schenectady,NY,Clarkson University Capital Region Campus,MA 339,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,Clarkson University Course Descriptions
New York,NY,Cuny Hunter College,MATH 16000,Matrix Algebra,MATH 2012,Matrix Algebra,,,,CUNY Hunter College Undergraduate
Brooklyn,NY,Cuny Kingsborough Community College,MAT 5600,Linear Algebra,MATH 2012,Matrix Algebra,,,,CUNY Kingsborough Community College
Long Island City,NY,Cuny Laguardia Community College,MAT212,Linear Algebra And Vector Analysis For Engineers,MATH 2012,Matrix Algebra,,,,CUNY LaGuardia Community College
Bronx,NY,Cuny Lehman College,MAT 313,Elements Of Linear Algebra,MATH 2012,Matrix Algebra,,,,CUNY Lehman College
Emory,VA,Emory And Henry College,MATH 321,Linear Algebra,MATH 2012,Matrix Algebra,,,,Emory And Henry College
Buffalo,NY,Erie Community College,MT 292,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,,,,Erie Community College
Johnstown,NY,Fulton-Montgomery Community College,MAT 220,Linear Algebra,MATH 2012,Matrix Algebra,,,,Fulton-Montgomery Community College
Wenham,MA,Gordon College,MAT 232,Linear Algebra,MATH 2012,Matrix Algebra,,,,Gordon College Undergraduate
Ithaca,NY,Ithaca College,MATH 23100,Linear Algebra,MATH 2010 + MATH 2010 + MATH 2012 + MATH 2400 + MATH 2400,Multivariable Calculus And Matrix Algebra + Multivariable Calculus And Matrix Algebra + Matrix Algebra + Introduction To Differential Equations + Introduction To Differential Equations,,,,Ithaca College
Ithaca,NY,Ithaca College,MATH 21400 + MATH 23100 + MATH 23100,Differential Equations + Linear Algebra + Linear Algebra,MATH 2010 + MATH 2010 + MATH 2012 + MATH 2400 + MATH 2400,Multivariable Calculus And Matrix Algebra + Multivariable Calculus And Matrix Algebra + Matrix Algebra + Introduction To Differential Equations + Introduction To Differential Equations,,,,Ithaca College
Union,NJ,Kean University,MATH 2995,Matrix & Linear Algebra,MATH 2012,Matrix Algebra,,,,Kean University Undergraduate
Putney,VT,Landmark College,MAT2741,Linear Algebra,MATH 2012,Matrix Algebra,,,,Landmark College
Brookville,NY,Liu Post,MTH 22,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,LIU Post Undergraduate
Los Angeles,CA,Los Angeles City College,MATH 270,Linear Algebra,MATH 2012,Matrix Algebra,,05/01/2023,05/01/2026,Los Angeles City College
Marlboro,VT,Marlboro College,NSC164,Linear Algebra,MATH 2012,Matrix Algebra,,,,Marlboro College Fall Course Descriptions
Edison,NJ,Middlesex College,MAT-210,Linear Algebra,MATH 2012,Matrix Algebra,MATH 2012 (2cr),05/01/2023,05/01/2026,Middlesex College
Santa Clara,CA,Mission College,MAT 004C,Linear Algebra,MATH 2012,Matrix Algebra,MATH 2012 (2cr),05/01/2023,05/01/2026,Mission College
Rolla,MO,Missouri University Of Science And Technology,MATH 208,Linear Algebra I,MATH 2012,Matrix Algebra,,,,Missouri University Of Science And Technology Undergraduate
Rockville,MD,Montgomery College,MA 284,Linear Algebra,MATH 2012,Matrix Algebra,,,,Montgomery College
Blue Bell,PA,Montgomery County Community College,MAT 220,Linear Algebra,MATH 2012,Matrix Algebra,MATH 2012 (2 credits only),01/01/2024,01/01/2027,Montgomery County Community College
Moorpark,CA,Moorpark College,MATH M31,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,,,,Moorpark College Course Descriptions
New York,NY,New York University,MATH-UA 140,Linear Algebra,MATH 2012,Matrix Algebra,,,,New York University College Of Arts And Sciences
Annandale,VA,Northern Virginia Community College,MTH 277,Vector Calculus,MATH 2012,Matrix Algebra,,,,Northern Virginia Community College
Evanston,IL,Northwestern University,GEN ENG 205-1,Engineering Analysis,MATH 2012,Matrix Algebra,,,,Northwestern University Undergraduate
Fremont,CA,Ohlone College,MATH-103,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,,,,Ohlone College
Stillwater,OK,Oklahoma State University-Main Campus,MATH 3013,Linear Algebra,MATH 2012,Matrix Algebra,,,,Oklahoma State University
Portland,OR,Portland Community College,MTH 261,Applied Linear Algebra I,MATH 2012,Matrix Algebra,,,,Portland Community College
Whittier,CA,Rio Hondo College,MATH 260,Linear Algebra,MATH 2012,Matrix Algebra,,,,Rio Hondo College
Riverside,CA,Riverside City College,MAT-3,Linear Algebra,MATH 2012,Matrix Algebra,,,,Riverside City College
Rochester,NY,Roberts Wesleyan College,MTH 302,Linear Algebra,MATH 2012,Matrix Algebra,,,,Roberts Wesleyan College Undergraduate
Rochester,NY,Rochester Institute Of Technology,MATH-241,Linear Algebra,MATH 2012,Matrix Algebra,,,,Rochester Institute Of Technology Undergraduate
Glassboro,NJ,Rowan University,MATH 01210,Linear Algebra,MATH 2012,Matrix Algebra,,,,Rowan University Undergraduate
Pasadena,TX,San Jacinto College,MATH 2318,Linear Algebra,MATH 2012,Matrix Algebra,,,,San Jacinto Community College District
Houston,TX,San Jacinto College-North Campus,MATH 2318,Linear Algebra,MATH 2012,Matrix Algebra,,,,San Jacinto Community College District
Houston,TX,San Jacinto College-South Campus,MATH 2318,Linear Algebra,MATH 2012,Matrix Algebra,,,,San Jacinto Community College District
Houston,TX,San Jacinto Community College District - Generation Park Campus,MATH 2318,Linear Algebra,MATH 2012,Matrix Algebra,,,,San Jacinto Community College District
Kerrville,TX,Schreiner University,MATH 3312,Linear Algebra,MATH 2012,Matrix Algebra,,,,Schreiner University
South Orange,NJ,Seton Hall University,MATH 2813,Linear Algebra,MATH 2012,Matrix Algebra,,,,Seton Hall University Undergraduate
Shoreline,WA,Shoreline Community College,MATH 208,Linear Algebra,MATH 2012,Matrix Algebra,,,,Shoreline Community College
Seattle,WA,"Shoreline Community College - Cnc Machinists Program , Georgetown Ssc",MATH 208,Linear Algebra,MATH 2012,Matrix Algebra,,,,Shoreline Community College
Seattle,WA,Shoreline Community College - Dental Hygiene,MATH 208,Linear Algebra,MATH 2012,Matrix Algebra,,,,Shoreline Community College
Stony Brook,NY,Stony Brook University,MAT 211,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,,,,SUNY Stony Brook Undergraduate Bulletin And Course Descriptions Spring
Selden,NY,Suffolk County Community College-Ammerman Campus,MAT210,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,Suffolk County Community College
Selden,NY,Suffolk County Community College-Central Report,MAT210,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,Suffolk County Community College
Riverhead,NY,Suffolk County Community College-Eastern Campus,MAT210,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,Suffolk County Community College
Brentwood,NY,Suffolk County Community College-Western Campus,MAT210,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,Suffolk County Community College
Vestal,NY,Suny At Binghamton,MATH 304,Linear Algebra,MATH 2012,Matrix Algebra,,,,SUNY Binghamton University
Oswego,NY,Suny College At Oswego,MAT 230,Matrix Algebra,MATH 1020 + MATH 2012,Calculus II + Matrix Algebra,,,,SUNY Oswego Undergraduate
New Paltz,NY,Suny New Paltz,MAT353 + MAT362 + MAT384,Calculus III + Linear Algebra + Calculus IV,MATH 1020 + MATH 2012,Calculus II + Matrix Algebra,,,,SUNY New Paltz Undergraduate
Dryden,NY,Tompkins-Cortland Community College,MATH208,Linear Algebra,MATH 2012,Matrix Algebra,,,,Tompkins Cortland Community College (TC3)
Storrs,CT,University Of Connecticut,MATH 2210Q,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Connecticut Undergraduate
Groton,CT,University Of Connecticut-Avery Point,MATH 2210Q,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Connecticut Undergraduate
Hartford,CT,University Of Connecticut-Hartford Campus,MATH 2210Q,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Connecticut Undergraduate
Stamford,CT,University Of Connecticut-Stamford,MATH 2210Q,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Connecticut Undergraduate
Waterbury,CT,University Of Connecticut-Waterbury Campus,MATH 2210Q,Applied Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Connecticut Undergraduate
College Park,MD,University Of Maryland-College Park,MATH240,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Maryland College Park Undergraduate
Boston,MA,University Of Massachusetts-Boston,MATH 260,Linear Algebra I,MATH 2012,Matrix Algebra,,,,University Of Massachusetts Boston Undergraduate
Fredericton,NB,University Of New Brunswick,MATH1503,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,MATH 2012 (2cr),09/01/2023,09/01/2026,University Of New Brunswick Undergraduate
Saint John,NB,University Of New Brunswick - Saint John,MATH1503,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,MATH 2012 (2cr),09/01/2023,09/01/2026,University Of New Brunswick Undergraduate
Grand Forks,ND,University Of North Dakota-Main Campus,MATH 207,Introduction To Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of North Dakota
San Francisco,CA,University Of San Francisco,MATH 202,Linear Algebra & Probability,MATH 2012,Matrix Algebra,,,,University Of San Francisco
Portland,ME,University Of Southern Maine,MAT 295,Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Southern Maine Undergraduate
Sydney,NSW,University Of Sydney,MATH1002,Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of Sydney Faculty Of Engineering Undergraduate
Carrollton,GA,University Of West Georgia,MATH 2853,Elementary Linear Algebra,MATH 2012,Matrix Algebra,,,,University Of West Georgia Undergraduate
Villanova,PA,Villanova University,MAT 2400,Linear Algebra For Computing,MATH 2012,Matrix Algebra,MATH 2012 (2 cr),05/01/2023,05/01/2026,Villanova University
Roanoke,VA,Virginia Western Community College,MTH 277 + MTH 291,Vector Calculus + Differential Equations,MATH 2012 + MATH 2400,Matrix Algebra + Introduction To Differential Equations,,,,Virginia Western Community College Course Descriptions
