City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Lowell,MA,University Of Massachusetts-Lowell,CHEN.1070,Introduction To Chemical Engineering,CHME 1010,Introduction To Chemical Engineering,Transfers as 1 credit,01/01/2022,01/01/2027,University Of Massachusetts Lowell Undergraduate
Sydney,NSW,University Of Sydney,CHNG1108,Introduction To Chemical Engineering,CHME 1010,Introduction To Chemical Engineering,,,,University Of Sydney Faculty Of Engineering Undergraduate
