City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
New York,NY,Cuny City College,MUS 14500,Introduction To Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,CUNY City College
Troy,NY,Hudson Valley Community College,MUSC 105,The History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,Hudson Valley Community College
Seattle,WA,North Seattle College,MUSC 204,History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,Seattle Colleges
Boston,MA,Northeastern University,MUSC 1112,Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,Northeastern University Course Descriptions
Boston,MA,Northeastern University Lifelong Learning Network,MUSC 1112,Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,Northeastern University Course Descriptions
Fairfield,CT,Sacred Heart University,MU 102,History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,Sacred Heart University Undergraduate
Seattle,WA,Seattle Central College,MUSC 204,History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,Seattle Colleges
Seattle,WA,South Seattle College,MUSC 204,History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,Seattle Colleges
Saint Bonaventure,NY,St. Bonaventure University,MU-313,History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,St. Bonaventure University
New Paltz,NY,Suny New Paltz,MUS160,History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,SUNY New Paltz Undergraduate
Suffern,NY,Suny Rockland Community College,MUS 208,History Of Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,SUNY Rockland Community College
Columbia,SC,University Of South Carolina Columbia,MUSC 140,Jazz And American Popular Music,IHSS 1080,History Of Jazz And Improvised Music,,,,University Of South Carolina At Columbia Undergraduate
West Chester,PA,West Chester University Of Pennsylvania,MHL 125,Perspectives In Jazz,IHSS 1080,History Of Jazz And Improvised Music,,,,West Chester University Of Pennsylvania Undergraduate
