City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Waltham,MA,Brandeis University,ECON 8b,The Global Economy,ECON 4000,Economics Elective,,,,Brandeis University
Bridgewater,MA,Bridgewater State University,ECON 400,History Of Economic Thought,ECON 4000,Economics Elective,,,,Bridgewater State University
Waterville,ME,Colby College,EC 332,Regulated Industries,ECON 4000,Economics Elective,,,,Colby College
Waterville,ME,Colby College,EC345,Research In Economics,ECON 4000,Economics Elective,,,,Colby College
Waterville,ME,Colby College,EC478,Seminar: U.S. Social Safety Net,ECON 4000,Economics Elective,,,,Colby College
Williamsburg,VA,College Of William And Mary,ECON 300,Topics In Economics,ECON 4000,Economics Elective,,,,College Of William And Mary Undergraduate
Williamsburg,VA,College Of William And Mary,ECON 460,Economic Analysis Of Law,ECON 4000,Economics Elective,,,,College Of William And Mary Undergraduate
New York,NY,Columbia University In The City Of New York,ECON GU4230,Economics Of New York City,ECON 4000,Economics Elective,,,,Columbia University Columbia College
New York,NY,Columbia University In The City Of New York,ECON GU4260,Market Design,ECON 4000,Economics Elective,,,,Columbia University Columbia College
New York,NY,Columbia University In The City Of New York,ECON GU4850,Cognitive Mechanisms And Economic Behavior,ECON 4000,Economics Elective,,,,Columbia University Columbia College
Cheney,WA,Eastern Washington University,ECON 424,Economics Of Poverty And Discrimination,ECON 4000,Economics Elective,,,,Eastern Washington University
Elmira,NY,Elmira College,ECO 3030,Money And Financial Institutions,ECON 4000,Economics Elective,,,,Elmira College
Elmira,NY,Elmira College,ECO 3151,Labor Economics,ECON 4000,Economics Elective,,,,Elmira College
Emory,VA,Emory And Henry College,ECON 330,Labor Economics,ECON 4000,Economics Elective,,,,Emory And Henry College
Framingham,MA,Framingham State University,ECON 410,International Trade,ECON 4000,Economics Elective,,,,Framingham State University Undergraduate
Gambier,OH,Kenyon College,ECON 338,International Trade,ECON 4000,Economics Elective,,,,Kenyon College
Gambier,OH,Kenyon College,ECON 357,Economics With Calculus,ECON 4000,Economics Elective,,,,Kenyon College
Columbus,OH,Ohio State University,ECON 4130,World Economic Development In Historical Perspective,ECON 4000,Economics Elective,,,,Ohio State University Course Offerings
Wooster,OH,Ohio State University Agricultural Technical Inst,ECON 4130,World Economic Development In Historical Perspective,ECON 4000,Economics Elective,,,,Ohio State University Course Offerings
Lima,OH,Ohio State University-Lima Campus,ECON 4130,World Economic Development In Historical Perspective,ECON 4000,Economics Elective,,,,Ohio State University Course Offerings
Mansfield,OH,Ohio State University-Mansfield Campus,ECON 4130,World Economic Development In Historical Perspective,ECON 4000,Economics Elective,,,,Ohio State University Course Offerings
Marion,OH,Ohio State University-Marion Campus,ECON 4130,World Economic Development In Historical Perspective,ECON 4000,Economics Elective,,,,Ohio State University Course Offerings
Newark,OH,Ohio State University-Newark Campus,ECON 4130,World Economic Development In Historical Perspective,ECON 4000,Economics Elective,,,,Ohio State University Course Offerings
New York,NY,Pace University-New York,ECO 328,Central Banking,ECON 4000,Economics Elective,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,ECO 328,Central Banking,ECON 4000,Economics Elective,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,ECO 328,Central Banking,ECON 4000,Economics Elective,,,,Pace University Course Descriptions
Portland,OR,Reed College,ECON 342,International Macroeconomics,ECON 4000,Economics Elective,,,,Reed College
Carbondale,IL,Southern Illinois University-Carbondale,ECON302I,History And Philosophy Of The World's Economic Systems,ECON 4000,Economics Elective,,,,Southern Illinois University Carbondale Undergraduate
Canton,NY,St Lawrence University,ECON 307,Law And Economics,ECON 4000,Economics Elective,,,,Saint Lawrence University
Canton,NY,St Lawrence University,ECON 309,Labor Economics,ECON 4000,Economics Elective,,,,Saint Lawrence University
Canton,NY,St Lawrence University,ECON 336,Economic Development,ECON 4000,Economics Elective,,,,Saint Lawrence University
Canton,NY,St Lawrence University,ECON 410,Federal Reserve Challenge I,ECON 4000,Economics Elective,,,,Saint Lawrence University
Vestal,NY,Suny At Binghamton,ECON 366,Statistical Methods,ECON 4000,Economics Elective,,,,SUNY Binghamton University
Oswego,NY,Suny College At Oswego,ECO 330,Economic Development,ECON 4000,Economics Elective,,,,SUNY Oswego Undergraduate
Cortland,NY,Suny Cortland,ECO 452,Advanced Finance,ECON 4000,Economics Elective,,,,SUNY Cortland Undergraduate
Cortland,NY,Suny Cortland,ECO 455,Asset Markets,ECON 4000,Economics Elective,,,,SUNY Cortland Undergraduate
Syracuse,NY,Syracuse University,ECN 521,Economic Statistics,ECON 4000,Economics Elective,,,,Syracuse University Undergraduate
Philadelphia,PA,Temple University,ECON 3563,International Trade,ECON 4000,Economics Elective,,,,Temple University Undergraduate
Philadelphia,PA,Temple University,ECON 3564,International Monetary Economics,ECON 4000,Economics Elective,,,,Temple University Undergraduate
Philadelphia,PA,Temple University,ECON 3596,"Energy, Ecology, And Economy",ECON 4000,Economics Elective,,,,Temple University Undergraduate
Albany,NY,The College Of Saint Rose,ECO 352,Economics Of Management,ECON 4000,Economics Elective,,,,College Of Saint Rose Undergraduate Studies
New Orleans,LA,Tulane University,ECON 452,Economics Of Public Expenditures,ECON 4000,Economics Elective,,,,Tulane University
Albany,NY,"University At Albany, State University Of New York",R POS 395,International Political Economy,ECON 4000,Economics Elective,,,,SUNY University At Albany Undergraduate Bulletin
La Jolla,CA,University Of California-San Diego,ECON 120B,Econometrics B,ECON 4000,Economics Elective,,,,University Of California San Diego
Kingston,RI,University Of Rhode Island,ECN334,"Money, Financial Markets, And Monetary Policy",ECON 4000,Economics Elective,,,,University Of Rhode Island
