City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,MAT 129,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (3 cr),01/01/2024,01/01/2027,SUNY Adirondack Community College
Great Barrington,MA,Bard College At Simon's Rock,CMPT 252,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,Simon'S Rock College Of Bard
Paramus,NJ,Bergen Community College,CIS-288,Discrete Math [Computer Science],CSCI 2200,Foundations Of Computer Science,,01/01/2024,01/01/2027,Bergen Community College
Boston,MA,Boston University,MET CS 248,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4cr),05/01/2023,05/01/2026,Boston University Course Descriptions
Worcester,MA,Clark University,MATH 114,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,Clark University
New York,NY,Cuny Borough Of Manhattan Community College,CSC 231,Discrete Structures And Applications To Computer Science,CSCI 2200,Foundations Of Computer Science,,,,CUNY Borough Of Manhattan Community College
Brooklyn,NY,Cuny Kingsborough Community College,CS 3500,Discrete Structures,CSCI 2200,Foundations Of Computer Science,,,,CUNY Kingsborough Community College
Long Island City,NY,Cuny Laguardia Community College,MAC281 + MAT231,Discrete Structures + Introduction To Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4 cr),01/01/2024,01/01/2027,CUNY LaGuardia Community College
Long Island City,NY,Cuny Laguardia Community College,MAT231,Introduction To Discrete Mathematics,CSCI 1000 + CSCI 1000 + CSCI 2200 + CSCI 2200,Computer Science Elective + Computer Science Elective + Foundations Of Computer Science + Foundations Of Computer Science,,,,CUNY LaGuardia Community College
Long Island City,NY,Cuny Laguardia Community College,MAT231,Introduction To Discrete Mathematics,CSCI 1000 + CSCI 1000 + CSCI 2200 + CSCI 2200,Computer Science Elective + Computer Science Elective + Foundations Of Computer Science + Foundations Of Computer Science,,,,CUNY LaGuardia Community College
Long Island City,NY,Cuny Laguardia Community College,MAT231 + MAT231,Introduction To Discrete Mathematics + Introduction To Discrete Mathematics,CSCI 1000 + CSCI 1000 + CSCI 2200 + CSCI 2200,Computer Science Elective + Computer Science Elective + Foundations Of Computer Science + Foundations Of Computer Science,,,,CUNY LaGuardia Community College
Long Island City,NY,Cuny Laguardia Community College,MAT231 + MAT231,Introduction To Discrete Mathematics + Introduction To Discrete Mathematics,CSCI 1000 + CSCI 1000 + CSCI 2200 + CSCI 2200,Computer Science Elective + Computer Science Elective + Foundations Of Computer Science + Foundations Of Computer Science,,,,CUNY LaGuardia Community College
Granville,OH,Denison University,CS 234,Mathematical Foundations Of Computer Science,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4 cr),01/01/2024,01/01/2027,Denison University
Chicago,IL,Depaul University,MAT 140 + MAT 141,Discrete Mathematics I + Discrete Mathematics II,CSCI 2200,Foundations Of Computer Science,,,,Depaul University Autumn
Poughkeepsie,NY,Dutchess Community College,MAT214,Introduction To Discrete Mathematics Using Proofs,CSCI 2200,Foundations Of Computer Science,,,,Dutchess Community College
Richmond,IN,Earlham College,CS 380,Theory Of Computation,CSCI 2200 + CSCI 2200,Foundations Of Computer Science + Foundations Of Computer Science,,,,Earlham College Curriculum Guide
Richmond,IN,Earlham College,CS 380,Theory Of Computation,CSCI 2200 + CSCI 2200,Foundations Of Computer Science + Foundations Of Computer Science,,,,Earlham College Curriculum Guide
Richmond,IN,Earlham College,CS 380 + CS 380,Theory Of Computation + Theory Of Computation,CSCI 2200 + CSCI 2200,Foundations Of Computer Science + Foundations Of Computer Science,,,,Earlham College Curriculum Guide
Richmond,IN,Earlham College,CS 380 + CS 380,Theory Of Computation + Theory Of Computation,CSCI 2200 + CSCI 2200,Foundations Of Computer Science + Foundations Of Computer Science,,,,Earlham College Curriculum Guide
Ypsilanti,MI,Eastern Michigan University,COSC 314,Computational Discrete Structures,CSCI 2200,Foundations Of Computer Science,,,,Eastern Michigan University Undergraduate
Wroxton, ,Fairleigh Dickinson University - Wroxton,MATH_2255,Discrete Structures,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (3cr),09/01/2023,09/01/2026,Fairleigh Dickinson University Course Offerings
Madison,NJ,Fairleigh Dickinson University-Florham Campus,MATH_2255,Discrete Structures,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (3cr),09/01/2023,09/01/2026,Fairleigh Dickinson University Course Offerings
Teaneck,NJ,Fairleigh Dickinson University-Metropolitan Campus,MATH_2255,Discrete Structures,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (3cr),09/01/2023,09/01/2026,Fairleigh Dickinson University Course Offerings
Bronx,NY,Fordham University,CISC 1400,Discrete Structures,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4cr),05/01/2023,05/01/2026,Fordham University
Huntington Beach,CA,Golden West College,CS G262,Discrete Structures,CSCI 2200,Foundations Of Computer Science,,,,Golden West College
Hempstead,NY,Hofstra University,CSC 024 + CSC 185,Discrete Structures For Computer Science II + Methods Of Random Process,CSCI 2200,Foundations Of Computer Science,,,,Hofstra University Undergraduate
Holyoke,MA,Holyoke Community College,MTH 230,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4 cr),01/01/2024,01/01/2027,Holyoke Community College
Troy,NY,Hudson Valley Community College,MATH 183,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,Hudson Valley Community College
Chicago,IL,Illinois Institute Of Technology,CS 330,Discrete Structures,CSCI 2200,Foundations Of Computer Science,,,,Illinois Institute Of Technology Undergraduate
Irvine,CA,Irvine Valley College,CS 6A + CS 6B,Computer Discrete Mathematics I + Computer Discrete Mathematics II,CSCI 2200,Foundations Of Computer Science,,,,Irvine Valley College
Ithaca,NY,Ithaca College,COMP 11500,Discrete Structures For Computer Science,CSCI 2200,Foundations Of Computer Science,,,,Ithaca College
Union,NJ,Kean University,MATH 2110 + MATH 2526,Discrete Structures + Applied Statistics I,CSCI 2200,Foundations Of Computer Science,,,,Kean University Undergraduate
Garden City,NY,Nassau Community College,MAT 241,Discrete Mathematical Structures,CSCI 2200,Foundations Of Computer Science,,,,Nassau Community College
Danvers,MA,North Shore Community College,MAT241,Discrete Structures,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4cr),01/01/2024,01/01/2027,North Shore Community College
Middletown,NY,Orange County Community College,MAT 136,Introduction To Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,SUNY Orange County Community College
Forest Grove,OR,Pacific University,MATH 240,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4cr),05/01/2023,05/01/2026,Pacific University
Bristol,RI,Roger Williams University,MATH 221,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,Roger Williams University
Bristol,RI,Roger Williams University School Of Law,MATH 221,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,Roger Williams University
Glassboro,NJ,Rowan University,MATH 03160,Discrete Structures,CSCI 2200,Foundations Of Computer Science,,,,Rowan University Undergraduate
Santa Clara,CA,Santa Clara University,COEN 19,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,Santa Clara University Undergraduate
Schenectady,NY,Schenectady County Community College,MAT 210,Discrete Structures: Logic & Proof,CSCI 2200,Foundations Of Computer Science,,,,Schenectady County Community College
Rocklin,CA,Sierra College,CSCI 0026,Discrete Structures For Computer Science,CSCI 2200,Foundations Of Computer Science,,,,Sierra College
Stony Brook,NY,Stony Brook University,AMS 301 + CSE 215,Finite Mathematical Structures + Foundations Of Computer Science,CSCI 2200,Foundations Of Computer Science,CSCI 2200 (4cr),05/01/2023,05/01/2026,SUNY Stony Brook Undergraduate Bulletin And Course Descriptions Fall
Selden,NY,Suffolk County Community College-Ammerman Campus,MAT205,Discrete Mathematics,CSCI 2200,Foundations Of Computer Science,,,,Suffolk County Community College
