City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Rochester,NY,Rochester Institute Of Technology,AERO-102,Heritage And Values II,USAF 1020,Air And Space Studies 100B (Heritage And Values Of The United States Air Force),,,,Rochester Institute Of Technology Undergraduate
Albuquerque,NM,University Of New Mexico-Main Campus,AFAS 121,Heritage And Values,USAF 1020,Air And Space Studies 100B (Heritage And Values Of The United States Air Force),,,,University Of New Mexico Albuquerque Course Descriptions
