City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Annandale-On-Hudson,NY,Bard College,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Albion,NY,Bard College - Albion Correctional Facility,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
New York,NY,Bard College - Bard Globalization And International Affairs Program,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Newark,NJ,Bard College - Bhsec Newark,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Brooklyn,NY,Bard College - Brooklyn Public Library,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Napanoch,NY,Bard College - Eastern Ny Correctional Facility,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Beacon,NY,Bard College - Fishkill Correctional Facility,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Stormville,NY,Bard College - Green Haven Correctional Facility,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Holyoke,MA,Bard College - Holyoke Microcollege,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Los Angeles,CA,Bard College - Mat Program Ca,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
New York,NY,"Bard College - New York Public Library, Countee Cullen Branch",LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Bedford Hill,NY,Bard College - Taconic Correctional Facility,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Woodbourne,NY,Bard College - Woodbourne Correctional Facility,LIT 280,The Heroic Age,LITR 4000,Literature Elective,,,,Bard College
Bowling Green,OH,Bowling Green State University-Main Campus,ENG 380,Linguistics For English Teachers,LITR 4000,Literature Elective,,,,Bowling Green State University Course Descriptions
Emory,VA,Emory And Henry College,ETLA 301,"Virginia Woolf’s To The Lighthouse And The Economists, Painters, And Filmmakers Of 1920S England",LITR 4000,Literature Elective,,,,Emory And Henry College
Boca Raton,FL,Florida Atlantic University,ENL 4273,20Th-Century British Literature,LITR 4000,Literature Elective,,,,Florida Atlantic University
