City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Garden City,NY,Adelphi University,MTH141,Calculus I,MATH 1010,Calculus I,,,,Adelphi University Undergraduate And Graduate Courses
Queensbury,NY,Adirondack Community College,MAT 131,Calculus I,MATH 1010,Calculus I,MATH 1010 (4 cr),01/01/2024,01/01/2027,SUNY Adirondack Community College
Adrian,MI,Adrian College,MATH135,Calculus & Analytic Geometry I,MATH 1010,Calculus I,,,,Adrian College Undergraduate
Albany,NY,Albany College Of Pharmacy And Health Sciences,MAT 121,Calculus I,MATH 1010,Calculus I,,,,Albany College Of Pharmacy And Health Sciences
Alfred,NY,Alfred University,MATH 151,Calculus I,MATH 1010,Calculus I,MATH 1010 (4 cr),05/01/2023,05/01/2026,Alfred University
Sacramento,CA,American River College,MATH 400,Calculus I,MATH 1010,Calculus I,,,,American River College
Washington,DC,American University,MATH-211,Applied Calculus I,MATH 1010,Calculus I,,,,American University
Washington,DC,American University,MATH-221,Calculus I,MATH 1010,Calculus I,,,,American University
Cairo, ,American University In Cairo,MACT 1121 + MACT 1122,Calculus I + Calculus II,MATH 1010,Calculus I,,,,American University In Cairo
Arnold,MD,Anne Arundel Community College,MAT 191,Calculus And Analytic Geometry 1,MATH 1010,Calculus I,,,,Anne Arundel Community College
Boone,NC,Appalachian State University,MAT 1110,Calculus With Analytic Geometry I,MATH 1010,Calculus I,,,,Appalachian State University Undergraduate
Sierra Vista,AZ,Arizona State University - Cochise,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Lake Havasu City,AZ,Arizona State University - Lake Havasu,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University - Mesa City Center,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Tucson,AZ,Arizona State University - Pima,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Casa Grande,AZ,Arizona State University - Pinal,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Thatcher,AZ,Arizona State University - The Gila Valley,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Prescott Valley,AZ,Arizona State University - Yavapai,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Yuma,AZ,Arizona State University - Yuma,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Phoenix,AZ,Arizona State University-Downtown Phoenix,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University-Polytechnic,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Scottsdale,AZ,Arizona State University-Skysong,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Tempe,AZ,Arizona State University-Tempe,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Glendale,AZ,Arizona State University-West,MAT 265,Calculus For Engineers I,MATH 1010,Calculus I,,,,Arizona State University Course Descriptions Fall
Russellville,AR,Arkansas Tech University,MATH 2914 + MATH 2924 + MATH 2934,Calculus I + Calculus II + Calculus III,MATH 1010 + MATH 1020 + MATH 2011,Calculus I + Calculus II + Multivariable Calculus,,,,Arkansas Tech University Undergraduate
Athabasca,AB,Athabasca University,MATH 265,Introduction To Calculus I,MATH 1010,Calculus I,,,,Athabasca University Undergraduate
Clarksville,TN,Austin Peay State University,MATH 1910,Calculus I,MATH 1010,Calculus I,,,,Austin Peay State University Undergraduate
Bakersfield,CA,Bakersfield College,MATH 6A + MATH 6B,Analytic Geometry And Calculus I + Analytic Geometry And Calculus II,MATH 1010,Calculus I,,,,Bakersfield College
Berea,OH,Baldwin Wallace University,MTH 141,Calculus I,MATH 1010,Calculus I,,,,Baldwin Wallace University
Lewiston,ME,Bates College,MATH 105,Calculus I,MATH 1010,Calculus I,,,,Bates College
Bellevue,WA,Bellevue College,MATH& 151,Calculus I,MATH 1010,Calculus I,MATH 1010 (4cr),05/01/2023,05/01/2026,Bellevue College
Beloit,WI,Beloit College,MATH 110,Calculus I,MATH 1010,Calculus I,,,,Beloit College
Waltham,MA,Bentley University,MA 131,Calculus I,MATH 1010,Calculus I,,,,Bentley University Undergraduate
Paramus,NJ,Bergen Community College,MAT-280,Calculus I,MATH 1010,Calculus I,MATH 1010 (4cr),05/01/2023,05/01/2026,Bergen Community College
Pittsfield,MA,Berkshire Community College,ENM 151,Engineering Calculus I,MATH 1010,Calculus I,,,,Berkshire Community College
Boise,ID,Boise State University,MATH170,Calculus I,MATH 1010,Calculus I,,,,Boise State University Undergraduate
Chestnut Hill,MA,Boston College,MATH1100,Calculus I,MATH 1010,Calculus I,,,,Boston College
Waltham,MA,Brandeis University,MATH 10a,Techniques Of Calculus (A),MATH 1010,Calculus I,,,,Brandeis University
Fall River,MA,Bristol Community College,MTH 214,Calculus I,MATH 1010,Calculus I,,,,Bristol Community College
Lincroft,NJ,Brookdale Community College,MATH171,Calculus I,MATH 1010,Calculus I,,,,Brookdale Community College
Binghamton,NY,Broome Community College,MAT 181,Calculus I,MATH 1010,Calculus I,,,,SUNY Broome Community College
Fort Lauderdale,FL,Broward College,MAC2311,Calculus And Analytical Geometry I,MATH 1010,Calculus I,,,,Broward College
Smithfield,RI,Bryant University,MATH 121,Calculus And Analytic Geometry I,MATH 1010,Calculus I,,,,Bryant University Undergraduate
Lewisburg,PA,Bucknell University,MATH 201,Calculus I,MATH 1010,Calculus I,,,,Bucknell University
Newtown,PA,Bucks County Community College,MATH 140,Calculus I,MATH 1010,Calculus I,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,MATH 140,Calculus I,MATH 1010,Calculus I,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,MATH 140,Calculus I,MATH 1010,Calculus I,,,,Bucks County Community College
Boston,MA,Bunker Hill Community College,MAT-281,Calculus I,MATH 1010,Calculus I,,,,Bunker Hill Community College
Boston,MA,Bunker Hill Community College,MAT-282 + MAT-283,Calculus II + Calculus III,MATH 1010 + MATH 2011,Calculus I + Multivariable Calculus,,,,Bunker Hill Community College
Aptos,CA,Cabrillo College,MATH-5A,Anl Geom And Calc I,MATH 1010,Calculus I,,,,Cabrillo College Course Descriptions
Pasadena,CA,California Institute Of Technology,Ma 1a,Calculus Of One And Several Variables And Linear Algebra,MATH 1010,Calculus I,,,,California Institute Of Technology
