City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Garden City,NY,Adelphi University,ECA112,The National Economy,ECON 1000,Economics Elective,,,,Adelphi University Undergraduate And Graduate Courses
Alfred,NY,Alfred University,ECON 201,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Alfred University
Meadville,PA,Allegheny College,ECON 101,Introduction To Macroeconomics,ECON 1000,Economics Elective,,,,Allegheny College
Charles Town,WV,American Public University System,ECON101 + ECON102,Microeconomics + Macroeconomics,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,American Public University System Undergraduate
Sacramento,CA,American River College,ECON 302,Principles Of Macroeconomics,ECON 1000,Economics Elective,,,,American River College
Washington,DC,American University,ECON-100,Macroeconomics Fa4,ECON 1000,Economics Elective,,,,American University
Cairo, ,American University In Cairo,ECON 2011,Introduction To Microeconomics,ECON 1000,Economics Elective,,,,American University In Cairo
Beirut, ,American University Of Beirut,ECON 211 + ECON 212,Elementary Microeconomic Theory + Elementary Macroeconomic Theory,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,American University Of Beirut Undergraduate
Arnold,MD,Anne Arundel Community College,ECO 113,Consumer And Personal Finance,ECON 1000,Economics Elective,,,,Anne Arundel Community College
Arnold,MD,Anne Arundel Community College,ECO 211,Principles Of Economics 1,ECON 1000,Economics Elective,,,,Anne Arundel Community College
Arnold,MD,Anne Arundel Community College,ECO 212,Principles Of Economics 2,ECON 1000,Economics Elective,,,,Anne Arundel Community College
Coon Rapids,MN,Anoka-Ramsey Community College,ECON 2206,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Anoka-Ramsey Community College
Cambridge,MN,Anoka-Ramsey Community College-Cambridge Campus,ECON 2206,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Anoka-Ramsey Community College
Littleton,CO,Arapahoe Community College,ECO 201,Principles Of Macroeconomics: Gt-Ss1,ECON 1000,Economics Elective,,,,Arapahoe Community College
Sierra Vista,AZ,Arizona State University - Cochise,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Lake Havasu City,AZ,Arizona State University - Lake Havasu,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University - Mesa City Center,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Tucson,AZ,Arizona State University - Pima,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Casa Grande,AZ,Arizona State University - Pinal,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Thatcher,AZ,Arizona State University - The Gila Valley,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Prescott Valley,AZ,Arizona State University - Yavapai,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Yuma,AZ,Arizona State University - Yuma,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Phoenix,AZ,Arizona State University-Downtown Phoenix,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Mesa,AZ,Arizona State University-Polytechnic,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Scottsdale,AZ,Arizona State University-Skysong,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Tempe,AZ,Arizona State University-Tempe,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Glendale,AZ,Arizona State University-West,ECN 211 + ECN 212,Macroeconomic Principles + Microeconomic Principles,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Arizona State University Course Descriptions Fall
Worcester,MA,Assumption University,ECO 110,Principles Of Microeconomics,ECON 1000,Economics Elective,ECON 1000 (3 cr),05/01/2023,05/01/2026,Assumption University
Wellesley,MA,Babson College,SME2031,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Babson College Undergraduate Course Descriptions
Lewiston,ME,Bates College,ECON 101,Principles Of Microeconomics: Prices And Markets,ECON 1000,Economics Elective,,,,Bates College
Bellevue,WA,Bellevue College,ECON 201,Introduction To Economics: Microeconomics,ECON 1000,Economics Elective,,,,Bellevue Community College
Nashville,TN,Belmont University,ECO 2220,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Belmont University Undergraduate
Waltham,MA,Bentley University,EC 111,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Bentley University Undergraduate
Waltham,MA,Bentley University,EC 112,Principles Of Macroeconomics,ECON 1000,Economics Elective,,,,Bentley University Undergraduate
Paramus,NJ,Bergen Community College,ECO-101,Principles Of Macroeconomics,ECON 1000,Economics Elective,,,,Bergen Community College
Paramus,NJ,Bergen Community College,ECO-102,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Bergen Community College
Pittsfield,MA,Berkshire Community College,ECO 150,World Economy,ECON 1000,Economics Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,ECO 211,Principles Of Microeconomics,ECON 1000,Economics Elective,,,,Berkshire Community College
Pittsfield,MA,Berkshire Community College,ECO 212,Principles Of Macroeconomics,ECON 1000,Economics Elective,,,,Berkshire Community College
Chestnut Hill,MA,Boston College,ECON1131 + ECON1132,Principles Of Economics I—Micro + Principles Of Economics II—Macro,ECON 1000 + ECON 1200,Economics Elective + Introductory Economics,,,,Boston College
Waltham,MA,Brandeis University,ECON 2a,A Survey Of Economics,ECON 1000,Economics Elective,,,,Brandeis University
Fall River,MA,Bristol Community College,ECN 112,Principles Of Economics-Micro,ECON 1000,Economics Elective,,,,Bristol Community College
Lincroft,NJ,Brookdale Community College,ECON106,Micro Economics,ECON 1000,Economics Elective,,,,Brookdale Community College
Binghamton,NY,Broome Community College,ECO 110,Micro-Economics,ECON 1000,Economics Elective,,,,SUNY Broome Community College
Binghamton,NY,Broome Community College,ECO 111,Macroeconomics,ECON 1000,Economics Elective,,,,SUNY Broome Community College
Fort Lauderdale,FL,Broward College,ECO2013,Principles Of Macroeconomics,ECON 1000,Economics Elective,,,,Broward College
Copley,OH,Bryant & Stratton College-Akron,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Albany,NY,Bryant & Stratton College-Albany,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Getzville,NY,Bryant & Stratton College-Amherst,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Glendale,WI,Bryant & Stratton College-Bayshore,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Buffalo,NY,Bryant & Stratton College-Buffalo,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Cleveland,OH,Bryant & Stratton College-Cleveland,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Eastlake,OH,Bryant & Stratton College-Eastlake Campus,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Rochester,NY,Bryant & Stratton College-Greece,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Hampton,VA,Bryant & Stratton College-Hampton,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Rochester,NY,Bryant & Stratton College-Henrietta,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Milwaukee,WI,Bryant & Stratton College-Milwaukee,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Orchard Park,NY,Bryant & Stratton College-Online,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Parma,OH,Bryant & Stratton College-Parma,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Mount Pleasant,WI,Bryant & Stratton College-Racine,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
North Chesterfield,VA,Bryant & Stratton College-Richmond,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Solon, ,Bryant & Stratton College-Solon,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Solon,OH,Bryant & Stratton College-Solon,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Orchard Park,NY,Bryant & Stratton College-Southtowns,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Syracuse,NY,Bryant & Stratton College-Syracuse,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Liverpool,NY,Bryant & Stratton College-Syracuse North,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Virginia Beach,VA,Bryant & Stratton College-Virginia Beach,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Wauwatosa,WI,Bryant & Stratton College-Wauwatosa,ECON220,Macroeconomics,ECON 1000,Economics Elective,,,,Bryant & Stratton College
Newtown,PA,Bucks County Community College,ECON 111,Principles Of Economics: Macro,ECON 1000,Economics Elective,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,ECON 111,Principles Of Economics: Macro,ECON 1000,Economics Elective,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,ECON 111,Principles Of Economics: Macro,ECON 1000,Economics Elective,,,,Bucks County Community College
Boston,MA,Bunker Hill Community College,ECO-201,Macroeconomics,ECON 1000,Economics Elective,,,,Bunker Hill Community College
Boston,MA,Bunker Hill Community College,ECO-202,Microeconomics,ECON 1000,Economics Elective,,,,Bunker Hill Community College
Aptos,CA,Cabrillo College,ECON-1A,Intro Macroeconomic,ECON 1000,Economics Elective,,,,Cabrillo College Course Descriptions
