City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Randolph,NJ,County College Of Morris,JPN-112,Elementary Japanese II,LANG 1220,Japanese II,,,,County College Of Morris
Los Altos Hills,CA,Foothill College,JAPN 2,Elementary Japanese II,LANG 1220,Japanese II,,,,Foothill College
Bronx,NY,Fordham University,JPAN 1501,Intermediate Japanese I,LANG 1220,Japanese II,,,,Fordham University
Flagstaff,AZ,Northern Arizona University,JPN 102,First Year Japanese,LANG 1220,Japanese II,,,,Northern Arizona University Undergraduate And Graduate Course Descriptions
New York,NY,Pace University-New York,JPN 102,Elementary Japanese II,LANG 1220,Japanese II,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,JPN 102,Elementary Japanese II,LANG 1220,Japanese II,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,JPN 102,Elementary Japanese II,LANG 1220,Japanese II,,,,Pace University Course Descriptions
Glassboro,NJ,Rowan University,JAPA 08102,Elementary Japanese II,LANG 1220,Japanese II,,,,Rowan University Undergraduate
Atlanta,GA,Spelman College,SFLJ 102,Elementary Japanese II,LANG 1220,Japanese II,,,,Spelman College
Laramie,WY,University Of Wyoming,JAPN1020,First Year Japanese II,LANG 1220,Japanese II,,,,University Of Wyoming
