City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Rochester,NY,Rochester Institute Of Technology,AERO-201,Team And Leadership Fundamentals I,USAF 2030,Air And Space Studies 200A (Team And Leadership Fundamentals),,,,Rochester Institute Of Technology Undergraduate
Albuquerque,NM,University Of New Mexico-Main Campus,AFAS 250,Team And Leadership Fundamentals,USAF 2030,Air And Space Studies 200A (Team And Leadership Fundamentals),,,,University Of New Mexico Albuquerque Course Descriptions
