City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Northfield,MN,Carleton College,PHYS 229 + PHYS 230,Analytical Mechanics + Computational Mechanics,PHYS 2330,Intermediate Mechanics,,,,Carleton College
Carlisle,PA,Dickinson College,PHYS 311,Dynamics & Chaos,PHYS 2330,Intermediate Mechanics,,,,Dickinson College
Grinnell,IA,Grinnell College,PHY 234,Mechanics W/Lab,PHYS 2330,Intermediate Mechanics,,,,Grinnell College
Gambier,OH,Kenyon College,PHYS 340,Classical Mechanics,PHYS 2330,Intermediate Mechanics,,,,Kenyon College
Galesburg,IL,Knox College,PHYS 312,Classical Dynamics,PHYS 2000 + PHYS 2330 + PHYS 2330,Physics Elective + Intermediate Mechanics + Intermediate Mechanics,,,,Knox College
Galesburg,IL,Knox College,PHYS 312,Classical Dynamics,PHYS 2000 + PHYS 2330 + PHYS 2330,Physics Elective + Intermediate Mechanics + Intermediate Mechanics,,,,Knox College
Galesburg,IL,Knox College,PHYS 130 + PHYS 205 + PHYS 312,Electricity And Magnetism + Modern Physics + Classical Dynamics,PHYS 2000 + PHYS 2330 + PHYS 2330,Physics Elective + Intermediate Mechanics + Intermediate Mechanics,,,,Knox College
Galesburg,IL,Knox College,PHYS 130 + PHYS 205 + PHYS 312,Electricity And Magnetism + Modern Physics + Classical Dynamics,PHYS 2000 + PHYS 2330 + PHYS 2330,Physics Elective + Intermediate Mechanics + Intermediate Mechanics,,,,Knox College
Loudonville,NY,Siena College,PHYS - 310,Mechanics I,PHYS 2330,Intermediate Mechanics,,,,Siena College Undergraduate
Potsdam,NY,Suny College At Potsdam,PHYS 475,Mechanics,PHYS 2330,Intermediate Mechanics,,,,SUNY Potsdam
New Paltz,NY,Suny New Paltz,PHY306,Mechanics 1,PHYS 2330,Intermediate Mechanics,,,,SUNY New Paltz Undergraduate
London, ,University College London,MATH7302,Analytical Dynamics,PHYS 2330,Intermediate Mechanics,,,,University College London Study Abroad Guide
London, ,University College London,PHAS3424,Theory Of Dynamical Systems,PHYS 2330,Intermediate Mechanics,,,,University College London Study Abroad Guide
