City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,MUS 124,Music Theory I,ARTS 2400,Music Theory I,,,,SUNY Adirondack Community College
Alfred,NY,Alfred University,MUSC 120,Fundamentals Of Music & Tech,ARTS 2400,Music Theory I,,,,Alfred University
Arnold,MD,Anne Arundel Community College,MUS 113,Music Theory And Ear Training 1,ARTS 2400,Music Theory I,,,,Anne Arundel Community College
Smithfield,RI,Bryant University,LCS 280,Introduction To World Music,ARTS 2400,Music Theory I,,,,Bryant University Undergraduate
Killeen,TX,Central Texas College,MUSI 1302,Music Theory,ARTS 2400,Music Theory I,,,,Central Texas College Texas Campuses
Worcester,MA,Clark University,MUSC 121,Theory I: Principles Of Tonal Analysis,ARTS 2400,Music Theory I,,,,Clark University
Poughkeepsie,NY,Dutchess Community College,MUS115,Music Theory I,ARTS 2400,Music Theory I,,,,Dutchess Community College
Ithaca,NY,Ithaca College,MUTH 12200,Music Theory I,ARTS 2400,Music Theory I,,,,Ithaca College
Alfred Station,NY,New York State College Of Ceramics At Alfred University,MUSC 120,Fundamentals Of Music & Tech,ARTS 2400,Music Theory I,,,,Alfred University
Gainesville,FL,Santa Fe College,MUT 1121,Music Theory 1,ARTS 2400,Music Theory I,,,,Santa Fe College
South Orange,NJ,Seton Hall University,MUTH 1112,Theory Of Music I,ARTS 2400,Music Theory I,,,,Seton Hall University Undergraduate
Potsdam,NY,Suny College At Potsdam,MUCB 100,Introduction To Music Literature And Theory,ARTS 2400,Music Theory I,,,,SUNY Potsdam
Valhalla,NY,Suny Westchester Community College,MUSIC 111,Music Theory 1,ARTS 2400,Music Theory I,,,,SUNY Westchester Community College
Valhalla,NY,Suny Westchester Community College,MUSIC 129,Music Theory I,ARTS 2400,Music Theory I,,,,SUNY Westchester Community College Spring
Rochester,NY,University Of Rochester,MUR 111,Theory I,ARTS 2400,Music Theory I,,,,University Of Rochester Fall Course Descriptions
Salt Lake City,UT,University Of Utah,MUSC1460,Introduction To Music Theory,ARTS 2400,Music Theory I,,,,University Of Utah
Burlington,VT,University Of Vermont And State Agricultural College,MUS 003,Intro Music Theory,ARTS 2400,Music Theory I,,,,University Of Vermont Undergraduate
Norton,MA,Wheaton College,MUSC 114,Music Theory I: Fundamentals Of Harmonic Practice,ARTS 2400,Music Theory I,,,,Wheaton College
