City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Sacramento,CA,American River College,MATH 401 + MATH 402 + MATH 410,Calculus II + Calculus III + Introduction To Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,,,,American River College
Lewiston,ME,Bates College,MATH 205 + MATH 206,Linear Algebra + Multivariable Calculus,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Bates College
Boise,ID,Boise State University,MATH275,Multivariable And Vector Calculus,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Boise State University Undergraduate
Chestnut Hill,MA,Boston College,MATH2210 + MT 202,Linear Algebra + Multivariable Calculus,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Boston College
Waltham,MA,Brandeis University,MATH 15a + MATH 20a,Applied Linear Algebra + Multi-Variable Calculus,MATH 2000 + MATH 2010,Mathematics Elective + Multivariable Calculus And Matrix Algebra,,,,Brandeis University
Waltham,MA,Brandeis University,MATH 22a,"Honors Linear Algebra And Multi-Variable Calculus, Part I",MATH 2010 + MATH 4100,Multivariable Calculus And Matrix Algebra + Linear Algebra,,,,Brandeis University
Waltham,MA,Brandeis University,MATH 15a + MATH 22a,"Applied Linear Algebra + Honors Linear Algebra And Multi-Variable Calculus, Part I",MATH 2010 + MATH 4100,Multivariable Calculus And Matrix Algebra + Linear Algebra,,,,Brandeis University
Binghamton,NY,Broome Community College,MAT 182 + MAT 264 + MAT 281,Calculus II + Linear Algebra + Calculus III,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,,,,SUNY Broome Community College
Bryn Mawr,PA,Bryn Mawr College,MATH B201 + MATH B203,Multivariable Calculus + Linear Algebra,MATH 2010,Multivariable Calculus And Matrix Algebra,MATH 2010 (4cr),05/01/2023,05/01/2026,Bryn Mawr College Undergraduate
Aptos,CA,Cabrillo College,MATH-5C,Calc III,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Cabrillo College Course Descriptions
Pasadena,CA,California Institute Of Technology,ACM 95a + ACM 95b + ACM 95C,Introductory Methods Of Applied Mathematics For The Physical Sciences + Introductory Methods Of Applied Mathematics For The Physical Sciences + Introductory Methods Of Applied Mathematics,MATH 2000 + MATH 2010,Mathematics Elective + Multivariable Calculus And Matrix Algebra,,,,California Institute Of Technology
Blackwood,NJ,Camden County College,MTH-145 + MTH-150 + MTH-210,Linear Algebra + Calculus II + Calculus III,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,,,,Camden County College Academic Program Guide
West Barnstable,MA,Cape Cod Community College,MAT245 + MAT260,Linear Algebra + Calculus III,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Cape Cod Community College
Glendora,CA,Citrus College,MATH 210,Calculus With Analytic Geometry Lll,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Citrus College
San Francisco,CA,City College Of San Francisco,MATH 110C + MATH 120,Calculus III + Linear Algebra,MATH 2010 + MATH 2012,Multivariable Calculus And Matrix Algebra + Matrix Algebra,,,,City College Of San Francisco
Hamilton,NY,Colgate University,MATH 113 + MATH 214,Multivariable Calculus + Linear Algebra,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Colgate University
Grayslake,IL,College Of Lake County,MTH 246,Calculus And Analytic Geometry III,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,College Of Lake County
San Mateo,CA,College Of San Mateo,MATH 252 + MATH 253 + MATH 270,Calculus With Analytic Geometry II + Calculus With Analytic Geometry III + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,,,,College Of San Mateo
Santa Clarita,CA,College Of The Canyons,MATH 213 + MATH 214,Calculus III + Linear Algebra,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,College Of The Canyons
Williamsburg,VA,College Of William And Mary,MATH 112 + MATH 211 + MATH 212,Calculus II + Linear Algebra + Introduction To Multivariable Calculus,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,,,,College Of William And Mary Undergraduate
Wooster,OH,College Of Wooster,MATH 21100 + MATH 21200,Linear Algebra + Multivariate Calculus,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,College Of Wooster
Golden,CO,Colorado School Of Mines,MATH213,Calculus For Scientists And Engineers III,MATH 2010,Multivariable Calculus And Matrix Algebra,,,,Colorado School Of Mines Undergraduate
New London,CT,Connecticut College,MAT 212 + MAT 225 + MAT 226,Multivariable Calculus + Ordinary Diff Equations + Linear Algebra,MATH 2010 + MATH 2400,Multivariable Calculus And Matrix Algebra + Introduction To Differential Equations,,,,Connecticut College
Enfield,CT,Connecticut State Community College Asnuntuck Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Hartford,CT,Connecticut State Community College Capital Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
New Haven,CT,Connecticut State Community College Gateway Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Bridgeport,CT,Connecticut State Community College Housatonic Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Manchester,CT,Connecticut State Community College Manchester Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Middletown,CT,Connecticut State Community College Middlesex Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Waterbury,CT,Connecticut State Community College Naugatuck Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Winsted,CT,Connecticut State Community College Northwestern Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Norwalk,CT,Connecticut State Community College Norwalk Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
Danielson,CT,Connecticut State Community College Quinebaug Valley Campus,MATH 2610 + MATH 2620 + MATH 2621,Calculus II + Calculus III: Multivariable + Linear Algebra,MATH 1020 + MATH 2010,Calculus II + Multivariable Calculus And Matrix Algebra,MATH 1020 (4cr) + MATH 2010 (4cr),09/01/2023,09/01/2026,Connecticut State Community College
