City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Potsdam,NY,Clarkson University,DA 100,Introduction To Digital Art: Time & Image,ARTS 1020,Digital Imaging,,,,Clarkson University Course Descriptions
Schenectady,NY,Clarkson University Capital Region Campus,DA 100,Introduction To Digital Art: Time & Image,ARTS 1020,Digital Imaging,,,,Clarkson University Course Descriptions
Enfield,CT,Connecticut State Community College Asnuntuck Campus,ART* 250,Digital Photography,ARTS 1020,Digital Imaging,ARTS 1020 (3 cr),05/01/2023,05/01/2026,Asnuntuck Community College
New York,NY,Cuny Bernard M Baruch College,ART 1000,Introduction To Design And Visual Communication,ARTS 1020,Digital Imaging,,,,CUNY Baruch College Undergraduate
Philadelphia,PA,Drexel University,DIGM 105,Overview Of Digital Media,ARTS 1020,Digital Imaging,,,,Drexel University Undergraduate
Buffalo,NY,Erie Community College,AT 260,Digital Art And Design,ARTS 1020,Digital Imaging,,,,Erie Community College
Troy,NY,Hudson Valley Community College,DART 100,Digital Imaging I,ARTS 1020,Digital Imaging,,,,Hudson Valley Community College
Brockton,MA,Massasoit Community College,ARTG-281,Computer-Aided Graphic Design,ARTS 1020,Digital Imaging,,,,Massasoit Community College
Troy,NY,Russell Sage College,GDN 217,Digital Imaging I,ARTS 1020,Digital Imaging,,,,Sage College Of Albany
Santa Rosa,CA,Santa Rosa Junior College,CS 74.11,Introduction To Digital Media,ARTS 1020,Digital Imaging,ARTS 1020 (3cr),05/01/2023,05/01/2026,Santa Rosa Junior College
Savannah,GA,Savannah College Of Art And Design,CMPA 110,Advanced Survey Of Computer Art Applications,ARTS 1020,Digital Imaging,,,,Savannah College Of Art And Design Spring Course Descriptions
Oneonta,NY,Suny College At Oneonta,CART 101,Introduction To Graphics And Imaging,ARTS 1020,Digital Imaging,,,,SUNY Oneonta Undergraduate
Suffern,NY,Suny Rockland Community College,ART 195,Digital Art,ARTS 1020,Digital Imaging,,,,SUNY Rockland Community College
Albany,NY,The Sage College-Albany Campus,GDN 217,Digital Imaging I,ARTS 1020,Digital Imaging,,,,Sage College Of Albany
San Diego,CA,University Of San Diego,ARTV 103,Design Foundations,ARTS 1020,Digital Imaging,,,,University Of San Diego Undergraduate
Worcester,MA,Worcester Polytechnic Institute,AR 1100,Essentials Of Art,ARTS 1020,Digital Imaging,,,,Worcester Polytechnic Institute Undergraduate
