City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,ENG 210,Introduction To Literary Studies,LITR 2110,Introduction To Literature,,,,SUNY Adirondack Community College
Littleton,CO,Arapahoe Community College,LIT 115,Introduction To Literature: Gt-Ah2,LITR 2110,Introduction To Literature,,,,Arapahoe Community College
Lincroft,NJ,Brookdale Community College,ENGL158,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Brookdale Community College
Atlanta,GA,Clark Atlanta University,CENG 202H,Introduction To World Literature II,LITR 2110,Introduction To Literature,,,,Clark Atlanta University Undergraduate
Montpelier,VT,Community College Of Vermont,ENG 1310,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Community College Of Vermont
New York,NY,Cuny Bernard M Baruch College,ENG 2800,Great Works Of Literature I,LITR 2110,Introduction To Literature,LITR 2110 (3 cr),01/01/2024,01/01/2027,CUNY Baruch College Undergraduate
New York,NY,Cuny Borough Of Manhattan Community College,ENG 201,Introduction To Literature,LITR 2110,Introduction To Literature,LITR 2110 (3cr),05/01/2023,05/01/2026,CUNY Borough Of Manhattan Community College
Brooklyn,NY,Cuny Kingsborough Community College,ENG 3000,Introduction To Literature,LITR 2110,Introduction To Literature,,,,CUNY Kingsborough Community College
Westminster,CO,Front Range Community College,LIT 115,Intro To Literature I,LITR 2110,Introduction To Literature,,,,Front Range Community College
Gettysburg,PA,Harrisburg Area Community College-Gettysburg,ENGL 207,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Harrisburg Area Community College
Harrisburg,PA,Harrisburg Area Community College-Harrisburg,ENGL 207,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Harrisburg Area Community College
Lancaster,PA,Harrisburg Area Community College-Lancaster,ENGL 207,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Harrisburg Area Community College
Lebanon,PA,Harrisburg Area Community College-Lebanon,ENGL 207,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Harrisburg Area Community College
York,PA,Harrisburg Area Community College-York,ENGL 207,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Harrisburg Area Community College
Cambridge,MA,Harvard University,EXPO S-20A,Writing And Literature,LITR 2110,Introduction To Literature,,,,Harvard University Summer School
Herkimer,NY,Herkimer County Community College,EN 112,College Literature,LITR 2110,Introduction To Literature,LITR 2110 (3 cr),01/01/2024,01/01/2027,Herkimer County Community College
Tampa,FL,Hillsborough Community College,LIT 2000H,Honors Introduction To Literature,LITR 2110,Introduction To Literature,,,,Hillsborough Community College
Galesburg,IL,Knox College,ENG 120,The Literary Arts,LITR 2110,Introduction To Literature,,,,Knox College
Rochester,NY,Monroe Community College,ENG 105,Introduction To Literature,LITR 2110,Introduction To Literature,LITR 2110 (3 cr),01/01/2024,01/01/2027,Monroe Community College
Rochester,NY,Monroe Community College,ENG 105,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Monroe Community College
Fort Morgan,CO,Morgan Community College,LIT 115,Introduction To Literature: Gt-Ah2,LITR 2110,Introduction To Literature,,,,Morgan Community College
Rochester,NY,Rochester Institute Of Technology,ENGL-210,Literature And Cultural Studies,LITR 2110,Introduction To Literature,,,,Rochester Institute Of Technology Undergraduate
Schenectady,NY,Schenectady County Community College,ENG 124,Literature & Writing,LITR 2110,Introduction To Literature,,,,Schenectady County Community College
Loudonville,NY,Siena College,ENGL - 101,Introduction To Literature,LITR 2110,Introduction To Literature,LITR 2110 (3 cr),01/01/2024,01/01/2027,Siena College Undergraduate
New Haven,CT,Southern Connecticut State University,ENG 217,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Southern Connecticut State University Undergraduate
Selden,NY,Suffolk County Community College-Ammerman Campus,ENG102,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Suffolk County Community College
Selden,NY,Suffolk County Community College-Central Report,ENG102,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Suffolk County Community College
Riverhead,NY,Suffolk County Community College-Eastern Campus,ENG102,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Suffolk County Community College
Brentwood,NY,Suffolk County Community College-Western Campus,ENG102,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Suffolk County Community College
Canton,NY,Suny Canton College Of Technology,ENGL 109,Approaches To Literature,LITR 2110,Introduction To Literature,,,,SUNY Canton College Of Technology
Oneonta,NY,Suny College At Oneonta,LITR 100,Themes In Literature,LITR 2110,Introduction To Literature,,,,SUNY Oneonta Undergraduate
Oneonta,NY,Suny College At Oneonta,LITR 150,Introduction To Literary Studies,LITR 2110,Introduction To Literature,,,,SUNY Oneonta Undergraduate
Delhi,NY,Suny College Of Technology At Delhi,LITR 100,Introduction To Literature,LITR 2110,Introduction To Literature,,,,SUNY Delhi College Of Technology
Syracuse,NY,Syracuse University,LIT 101,Ancient Greek Literature: The Rise Of Athens,LITR 2110,Introduction To Literature,,,,Syracuse University Undergraduate
College Station,TX,Texas A & M University,ENGL 203,Writing About Literature,LITR 2110,Introduction To Literature,,,,Texas A & M University College Station
Bryan,TX,Texas A & M University Health Science Center,ENGL 203,Writing About Literature,LITR 2110,Introduction To Literature,,,,Texas A & M University College Station
Galveston,TX,Texas A & M University-Galveston,ENGL 203,Writing About Literature,LITR 2110,Introduction To Literature,,,,Texas A & M University College Station
Austin,TX,The University Of Texas At Austin,E 316M,American Literature,LITR 2110,Introduction To Literature,,,,University Of Texas At Austin General Information
West Point,NY,United States Military Academy,EN152,Advanced Literature,LITR 2110,Introduction To Literature,,,,United States Military Academy West Point
West Hartford,CT,University Of Hartford,ENG 140,Introduction To Literature,LITR 2110,Introduction To Literature,,,,University Of Hartford Undergraduate
Kingston,RI,University Of Rhode Island,ENG110,Introduction To Literature,LITR 2110,Introduction To Literature,,,,University Of Rhode Island
Staten Island,NY,Wagner College,EN 111,World Literature,LITR 2110,Introduction To Literature,,,,Wagner College Undergraduate And Graduate
Worcester,MA,Worcester Polytechnic Institute,EN 1251,Introduction To Literature,LITR 2110,Introduction To Literature,,,,Worcester Polytechnic Institute Undergraduate
