City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Waltham,MA,Bentley University,GB 310,Business Processes And Systems,MGMT 4140,Computer Information Systems,,,,Bentley University Undergraduate
Mount Pleasant,MI,Central Michigan University,BIS 255,Information Systems,MGMT 4140,Computer Information Systems,,,,Central Michigan University Undergraduate
Worcester,MA,Clark University,MGMT 104,Introduction To Management Information Systems,MGMT 4140,Computer Information Systems,,,,Clark University
Harrisonburg,VA,James Madison University,COB 204,Computer Information Systems,MGMT 4140,Computer Information Systems,,,,James Madison University Undergraduate
Riverdale,NY,Manhattan College,CIS 310,Business Data And Information Management,CSCI 1000 + MGMT 4140,Computer Science Elective + Computer Information Systems,,,,Manhattan College Undergraduate
Henniker,NH,New England College,CT 2430,Information Systems In Organizations,MGMT 4140,Computer Information Systems,,,,New England College Residential Undergraduate
Boston,MA,Northeastern University,MISM 2301,Management Information Systems,MGMT 4140,Computer Information Systems,,,,Northeastern University Course Descriptions
Boston,MA,Northeastern University Lifelong Learning Network,MISM 2301,Management Information Systems,MGMT 4140,Computer Information Systems,,,,Northeastern University Course Descriptions
Oakland,CA,Northeastern University Oakland,MISM 2301,Management Information Systems,MGMT 4140,Computer Information Systems,,,,Northeastern University Course Descriptions
Stillwater,OK,Oklahoma State University-Main Campus,MSIS 2103,Business Data Science Technologies,MGMT 4140,Computer Information Systems,,,,Oklahoma State University
Schenectady,NY,Schenectady County Community College,TEL 121,Introduction To Information Systems,MGMT 4140,Computer Information Systems,,,,Schenectady County Community College
Loudonville,NY,Siena College,CSIS - 114,Management Information Systems,MGMT 4140,Computer Information Systems,,,,Siena College Undergraduate
Oswego,NY,Suny College At Oswego,CSC 102,Business Information Systems And Computing Tools,MGMT 4140,Computer Information Systems,,,,SUNY Oswego Undergraduate
Valhalla,NY,Suny Westchester Community College,DP 220B,Database Management Systems,MGMT 4140,Computer Information Systems,,,,SUNY Westchester Community College Spring
Albany,NY,The College Of Saint Rose,BUS 219,Management Info Systems,MGMT 4140,Computer Information Systems,,,,College Of Saint Rose Undergraduate Studies
Missoula,MT,The University Of Montana,BMIS 270,Mis Foundations For Business,MGMT 4140,Computer Information Systems,,,,The University Of Montana Missoula
Missoula,MT,The University Of Montana - Missoula College,BMIS 270,Mis Foundations For Business,MGMT 4140,Computer Information Systems,,,,The University Of Montana Missoula
Durham,NH,University Of New Hampshire-Main Campus,ADMN 410,Management Information Systems,MGMT 4140,Computer Information Systems,,,,University Of New Hampshire Undergraduate
River Falls,WI,University Of Wisconsin-River Falls,CSIS 215,Information Systems For Business Management,MGMT 4140,Computer Information Systems,,,,University Of Wisconsin River Falls
