City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Alfred,NY,Alfred University,CEMS 216,Bonding And Structure Of Materials,MTLE 2100,Structure Of Engineering Materials,,,,Alfred University
Alfred Station,NY,New York State College Of Ceramics At Alfred University,CEMS 216,Bonding And Structure Of Materials,MTLE 2100,Structure Of Engineering Materials,,,,Alfred University
