City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,SOC 261,Social Psychology,PSYC 2730,Motivation And Performance,,,,SUNY Adirondack Community College
Worcester,MA,Becker College-Worcester,PSYC2105,Social Psychology,PSYC 2730,Motivation And Performance,,,,Becker College
Pittsfield,MA,Berkshire Community College,PSY 207,Social Psychology,PSYC 2730,Motivation And Performance,,,,Berkshire Community College
Newtown,PA,Bucks County Community College,PSYC 200,Social Psychology,PSYC 2730,Motivation And Performance,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,PSYC 200,Social Psychology,PSYC 2730,Motivation And Performance,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,PSYC 200,Social Psychology,PSYC 2730,Motivation And Performance,,,,Bucks County Community College
Kentfield,CA,College Of Marin,PSY230,Social Psychology,PSYC 2730,Motivation And Performance,,,,College Of Marin
Bronx,NY,Fordham University,PSYC 2600,Social Psychology,PSYC 2730,Motivation And Performance,,,,Fordham University
Washington,DC,George Washington University,PSYC 2012,Social Psychology,PSYC 2730,Motivation And Performance,,,,George Washington University
Montreal,QC,Mcgill University,PSYC 215,Social Psychology,PSYC 2730,Motivation And Performance,,,,Mcgill University Course Descriptions
Montclair,NJ,Montclair State University,PSYC 304,Social Psychology,PSYC 2730,Motivation And Performance,,,,Montclair State University
Livonia,MI,Schoolcraft College,PSYCH 207,Social Psychology,PSYC 2730,Motivation And Performance,,,,Schoolcraft College
Saratoga Springs,NY,Skidmore College,PS 205,Social Psychology,PSYC 2730,Motivation And Performance,,,,Skidmore College
Stone Ridge,NY,Suny Ulster County Community College,PSY 201,Social Psychology,PSYC 2730,Motivation And Performance,,,,SUNY Ulster County Community College
Valhalla,NY,Suny Westchester Community College,PSYCH 107,Social Psychology,PSYC 2730,Motivation And Performance,,,,SUNY Westchester Community College
Schenectady,NY,Union College,PSY 230,Social Psychology,PSYC 2730,Motivation And Performance,,,,Union College
Schenectady,NY,Union College,SOC 203,Social Psychology,PSYC 2730,Motivation And Performance,,,,Union College
Berkeley,CA,University Of California-Berkeley,PSYCH 160,Social Psychology,PSYC 2730,Motivation And Performance,,,,University Of California Berkeley
Orono,ME,University Of Maine,PSY 330,Perception And Cognition,PSYC 2730,Motivation And Performance,,,,University Of Maine At Machias
Machias,ME,University Of Maine - Machias,PSY 330,Perception And Cognition,PSYC 2730,Motivation And Performance,,,,University Of Maine At Machias
Madison,WI,University Of Wisconsin-Madison,PSYCH 456,Social Psychology,PSYC 2730,Motivation And Performance,,,,University Of Wisconsin Madison Course Descriptions
Middletown,CT,Wesleyan University,PSYC260,Social Psychology,PSYC 2730,Motivation And Performance,,,,Wesleyan University
