City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Santa Monica,CA,Santa Monica College,ENGR 21 + ENGR 22,Circuit Analysis + Circuit Analysis Lab,ECSE 2010,Electric Circuits,,,,Santa Monica College
Springfield,MA,Springfield Technical Community College,EGR-221 + EGR-225,Circuit Analysis 1 + Lab: Circuit Analysis 1,ECSE 2010,Electric Circuits,,01/01/2021,01/01/2026,Springfield Technical Community College
Selden,NY,Suffolk County Community College-Ammerman Campus,ENS233,Electrical Engineering Circuit Analysis,ECSE 2010,Electric Circuits,,01/01/2022,01/01/2027,Suffolk County Community College
Selden,NY,Suffolk County Community College-Central Report,ENS233,Electrical Engineering Circuit Analysis,ECSE 2010,Electric Circuits,,01/01/2022,01/01/2027,Suffolk County Community College
Riverhead,NY,Suffolk County Community College-Eastern Campus,ENS233,Electrical Engineering Circuit Analysis,ECSE 2010,Electric Circuits,,01/01/2022,01/01/2027,Suffolk County Community College
Brentwood,NY,Suffolk County Community College-Western Campus,ENS233,Electrical Engineering Circuit Analysis,ECSE 2010,Electric Circuits,,01/01/2022,01/01/2027,Suffolk County Community College
Vestal,NY,Suny At Binghamton,EECE 260,Electric Circuits,ECSE 2010,Electric Circuits,,01/01/2022,01/01/2027,SUNY Binghamton University
Oneonta,NY,Suny College At Oneonta,ENGR 338,Electric Circuits II,ECSE 2010,Electric Circuits,,01/01/2022,01/01/2027,SUNY Oneonta Undergraduate
Stone Ridge,NY,Suny Ulster County Community College,ENR 208 + ENR 218,Introduction To Circuit Analysis + Introduction To Circuit Analysis Laboratory,ECSE 2010 + ECSE 2010 + ENGR 1310,Electric Circuits + Electric Circuits + Introduction To Engineering Electronics,ENR 208 AND ENR 218 = ECSE 2010 4 credits,01/01/2021,01/01/2026,SUNY Ulster County Community College
Stone Ridge,NY,Suny Ulster County Community College,ENR 208 + ENR 218,Introduction To Circuit Analysis + Introduction To Circuit Analysis Laboratory,ECSE 2010 + ECSE 2010 + ENGR 1310,Electric Circuits + Electric Circuits + Introduction To Engineering Electronics,ENR 208 AND ENR 218 = ECSE 2010 4 credits,01/01/2021,01/01/2026,SUNY Ulster County Community College
Albany,NY,"University At Albany, State University Of New York",I ECE 202,Introduction To Circuits,ECSE 2010,Electric Circuits,,01/01/2022,01/01/2027,SUNY University At Albany Undergraduate Bulletin
Toronto,ON,University Of Toronto,ECE110H1,Electrical Fundamentals,ECSE 2010,Electric Circuits,,,,University Of Toronto Faculty Of Applied Science And Engineering
Hampton,VA,Virginia Peninsula Community College,EGR 260,Circuit Analysis,ECSE 2010,Electric Circuits,Transfers as 3 credits,01/01/2022,01/01/2027,Virginia Peninsula Community College
Morgantown,WV,West Virginia University,EE 221 + EE 222,Introduction To Electrical Engineering + Introduction To Electrical Engineering Laboratory,ECSE 2010,Electric Circuits,EE 221 and EE 222 transfer as ECSE 2010 4 credits,01/01/2021,01/01/2026,West Virginia University Undergraduate Course Descriptions
