City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Boston,MA,Boston University,CAS EC 202,Intermediate Macroeconomic Analysis,ECON 2020,Intermediate Macroeconomic Theory,ECON 2020 (4cr),05/01/2023,05/01/2026,Boston University Course Descriptions
Smithfield,RI,Bryant University,ECO214,Intermediate Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Bryant University Undergraduate
Claremont,CA,Claremont Mckenna College,ECON 102,Intermediate Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Claremont McKenna College
Waterville,ME,Colby College,EC224,Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,Colby College
Williamsburg,VA,College Of William And Mary,ECON 304,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,College Of William And Mary Undergraduate
Enfield,CT,Connecticut State Community College Asnuntuck Campus,ECN* 101,Principles Of Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Asnuntuck Community College
Davidson,NC,Davidson College,ECO 203,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,Davidson College
Emory,VA,Emory And Henry College,ECON 252,Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Emory And Henry College
Gambier,OH,Kenyon College,ECON 202,Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,Kenyon College
New York,NY,Pace University-New York,ECO 234,Intermediate Microeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,ECO 234,Intermediate Microeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,ECO 234,Intermediate Microeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Pace University Course Descriptions
Canton,NY,St Lawrence University,ECON 252,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,Saint Lawrence University
Miami Gardens,FL,St. Thomas University,ECO 201,Principles Of Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,St. Thomas University Undergraduate
Stony Brook,NY,Stony Brook University,ECO 305,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,ECON 2020 (4cr),05/01/2023,05/01/2026,SUNY Stony Brook Undergraduate Bulletin And Course Descriptions Spring
Swarthmore,PA,Swarthmore College,ECON 021,Intermediate Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Swarthmore College
Syracuse,NY,Syracuse University,ECN 302,Intermediate Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,ECON 2020 (3 cr),01/01/2024,01/01/2027,Syracuse University Undergraduate
Philadelphia,PA,Temple University,ECON 3502,Intermediate Macroeconomic Analysis,ECON 2020,Intermediate Macroeconomic Theory,,,,Temple University Undergraduate
Storrs,CT,University Of Connecticut,ECON 2202,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,University Of Connecticut Undergraduate
Groton,CT,University Of Connecticut-Avery Point,ECON 2202,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,University Of Connecticut Undergraduate
Hartford,CT,University Of Connecticut-Hartford Campus,ECON 2202,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,University Of Connecticut Undergraduate
Stamford,CT,University Of Connecticut-Stamford,ECON 2202,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,University Of Connecticut Undergraduate
Waterbury,CT,University Of Connecticut-Waterbury Campus,ECON 2202,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,University Of Connecticut Undergraduate
Amherst,MA,University Of Massachusetts-Amherst,ECON 204,Intermediate Macroeconomic Theory,ECON 2020,Intermediate Macroeconomic Theory,,,,University Of Massachusetts Amherst Course Descriptions
Raleigh,NC,Wake Technical Community College,ECO-252,Principles Of Macroeconomics,ECON 2020,Intermediate Macroeconomic Theory,,,,Wake Technical Community College
