City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Waltham,MA,Brandeis University,BIPH 11a,Seminar In Biological Physics,BCBP 1000,Biochemistry And Biophysics Elective,,,,Brandeis University
San Francisco,CA,San Francisco State University,CHEM 107,Exploration Of The Chemistry Of Plants,BCBP 1000,Biochemistry And Biophysics Elective,,,,San Francisco State University Course Catalog
