City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
New Britain,CT,Central Connecticut State University,CHEM 260,Foundations Of Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,Central Connecticut State University
Chicopee,MA,College Of Our Lady Of The Elms,CHE 211,Organic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,Elms College
Oberlin,OH,Oberlin College,CHEM 213,Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,Oberlin College
New York,NY,Pace University-New York,CHE 330,Advanced Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,CHE 330,Advanced Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,CHE 330,Advanced Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,Pace University Course Descriptions
Loudonville,NY,Siena College,CHEM - 240,Inorganic Chemistry I,CHEM 2030,Inorganic Chemistry I,,,,Siena College Undergraduate
Geneseo,NY,Suny College At Geneseo,CHEM 330,Inorganic Chemistry I,CHEM 2030 + CHEM 2030,Inorganic Chemistry I + Inorganic Chemistry I,,,,SUNY Geneseo Undergraduate
Geneseo,NY,Suny College At Geneseo,CHEM 330,Inorganic Chemistry I,CHEM 2030 + CHEM 2030,Inorganic Chemistry I + Inorganic Chemistry I,,,,SUNY Geneseo Undergraduate
Geneseo,NY,Suny College At Geneseo,CHEM 330 + CHEM 331,Inorganic Chemistry I + Laboratory Techniques In Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,SUNY Geneseo Undergraduate
New Paltz,NY,Suny New Paltz,CHE314,Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,SUNY New Paltz Undergraduate
Leeds, ,University Of Leeds,CHEM1240,Fundamentals Of Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,University Of Leeds Undergraduate Modules
Columbia,MO,University Of Missouri,CHEM 2400,Fundamentals Of Inorganic Chemistry With Lab,CHEM 2030,Inorganic Chemistry I,,,,University Of Missouri Columbia University
Utica,NY,Utica University,CHE 473,Inorganic Chemistry,CHEM 2030,Inorganic Chemistry I,,,,Utica University Winter/Spring Undergraduate
