City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,ART 106,Drawing I,ARTS 1200,Basic Drawing,,,,SUNY Adirondack Community College
Adrian,MI,Adrian College,ART103,Drawing From Life,ARTS 1200,Basic Drawing,,,,Adrian College Undergraduate
Washington,DC,American University,ARTS-205,The Artist’s Perspective: Drawing Fa1,ARTS 1200,Basic Drawing,,,,American University
Arnold,MD,Anne Arundel Community College,ART 125,Drawing 1,ARTS 1200,Basic Drawing,,,,Anne Arundel Community College
Worcester,MA,Assumption University,ART 101,Drawing I,ARTS 1200,Basic Drawing,ARTS 1200 (3 cr),05/01/2023,05/01/2026,Assumption University
Annandale-On-Hudson,NY,Bard College,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Albion,NY,Bard College - Albion Correctional Facility,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
New York,NY,Bard College - Bard Globalization And International Affairs Program,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Newark,NJ,Bard College - Bhsec Newark,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Brooklyn,NY,Bard College - Brooklyn Public Library,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Napanoch,NY,Bard College - Eastern Ny Correctional Facility,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Beacon,NY,Bard College - Fishkill Correctional Facility,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Stormville,NY,Bard College - Green Haven Correctional Facility,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Holyoke,MA,Bard College - Holyoke Microcollege,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Los Angeles,CA,Bard College - Mat Program Ca,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
New York,NY,"Bard College - New York Public Library, Countee Cullen Branch",Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Bedford Hill,NY,Bard College - Taconic Correctional Facility,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Woodbourne,NY,Bard College - Woodbourne Correctional Facility,Art 108,Drawing I,ARTS 1200,Basic Drawing,,,,Bard College
Paramus,NJ,Bergen Community College,VA-124,Drawing Fundamentals,ARTS 1200,Basic Drawing,,,,Bergen Community College
Pittsfield,MA,Berkshire Community College,FAS 111,Drawing I,ARTS 1200,Basic Drawing,,,,Berkshire Community College
Flat Rock,NC,Blue Ridge Community College,ART 131,Drawing I,ARTS 1200,Basic Drawing,,,,Blue Ridge Community College
Boise,ID,Boise State University,ART 112,Drawing II,ARTS 1200,Basic Drawing,,,,Boise State University Undergraduate
West Barnstable,MA,Cape Cod Community College,ART100,Drawing I,ARTS 1200,Basic Drawing,,,,Cape Cod Community College
Pittsburgh,PA,Carnegie Mellon University,62-125,Drawing I,ARTS 1200,Basic Drawing,ARTS 1200 (2cr),09/01/2023,09/01/2026,Carnegie Mellon University
Vancouver,WA,Clark College,ART 103,Drawing I,ARTS 1200,Basic Drawing,,,,Clark College
Hamilton,NY,Colgate University,ARTS 211,Drawing,ARTS 1200,Basic Drawing,,,,Colgate University
Montpelier,VT,Community College Of Vermont,ART 1011,Drawing I,ARTS 1200,Basic Drawing,,,,Community College Of Vermont
