City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Washington,DC,American University,ELTA-100,Media And Culture,IHSS 1560,Media And Society,,,,American University
Newtown,PA,Bucks County Community College,COMM 111,Media & Society,IHSS 1560,Media And Society,,,,Bucks County Community College
Bristol,PA,Bucks County Community College-Lower Bucks Campus,COMM 111,Media & Society,IHSS 1560,Media And Society,,,,Bucks County Community College
Perkasie,PA,Bucks County Community College-Upper Bucks Campus,COMM 111,Media & Society,IHSS 1560,Media And Society,,,,Bucks County Community College
Poughkeepsie,NY,Dutchess Community College,COM140,Media And Mass Communication,IHSS 1560,Media And Society,,,,Dutchess Community College
Holyoke,MA,Holyoke Community College,COM 114,Mass Media,IHSS 1560,Media And Society,,,,Holyoke Community College
Ithaca,NY,Ithaca College,TVR 12100,Introduction To Mass Media,IHSS 1560,Media And Society,,,,Ithaca College
Middletown,PA,Pennsylvania State Univ-Harrisburg Capital College,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Center Valley,PA,Pennsylvania State Univ-Lehigh Vly Berks-Lehigh,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Schuylkill Haven,PA,Pennsylvania State Univ-Schuylkill-Capital College,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Abington,PA,Pennsylvania State University-Abington College,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Altoona,PA,Pennsylvania State University-Altoona College,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Monaca,PA,Pennsylvania State University-Beaver,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Reading,PA,Pennsylvania State University-Berks-Lehigh Valley,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Media,PA,Pennsylvania State University-Delaware,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Dubois,PA,Pennsylvania State University-Du Bois,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Erie,PA,Pennsylvania State University-Erie Behrend College,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Lemont Furnace,PA,Pennsylvania State University-Fayette,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Hazleton,PA,Pennsylvania State University-Hazleton,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Mckeesport,PA,Pennsylvania State University-Mckeesport,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Mont Alto,PA,Pennsylvania State University-Mont Alto Campus,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Upper Burrell,PA,Pennsylvania State University-New Kensington,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Malvern,PA,Pennsylvania State University-Penn State Great Valley,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Sharon,PA,Pennsylvania State University-Shenango,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Lehman,PA,Pennsylvania State University-Wilkes-Barre,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
University Park,PA,Pennsylvania State University-World Campus,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Dunmore,PA,Pennsylvania State University-Worthington Scranton,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
York,PA,Pennsylvania State University-York,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Troy,NY,Russell Sage College,ENG 110,Mass Media And Society,IHSS 1560,Media And Society,,,,Russell Sage College For Women
Valhalla,NY,Suny Westchester Community College,COMM 101,Understanding Mass Media,IHSS 1560,Media And Society,,,,SUNY Westchester Community College
University Park,PA,The Pennsylvania State University,COMM 100N,The Mass Media And Society,IHSS 1560,Media And Society,,,,Pennsylvania State University Undergraduate
Chestertown,MD,Washington College,CMS 101,Introduction To Communication & Media Studies,IHSS 1560,Media And Society,,,,Washington College
