City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Waltham,MA,Brandeis University,MATH 22a,"Honors Linear Algebra And Multi-Variable Calculus, Part I",MATH 2010 + MATH 4100,Multivariable Calculus And Matrix Algebra + Linear Algebra,,,,Brandeis University
Waltham,MA,Brandeis University,MATH 15a + MATH 22a,"Applied Linear Algebra + Honors Linear Algebra And Multi-Variable Calculus, Part I",MATH 2010 + MATH 4100,Multivariable Calculus And Matrix Algebra + Linear Algebra,,,,Brandeis University
Haverford,PA,Haverford College,MATH 215,Linear Algebra,MATH 4100,Linear Algebra,,,,Haverford College
Easton,PA,Lafayette College,MATH 300,Vector Spaces,MATH 4100,Linear Algebra,,,,Lafayette College
Springfield,MA,Springfield Technical Community College,MATH-440,Linear Algebra Lab,MATH 1000 + MATH 4100 + MATH 4100,Mathematics Elective + Linear Algebra + Linear Algebra,,,,Springfield Technical Community College
Springfield,MA,Springfield Technical Community College,MATH-440,Linear Algebra Lab,MATH 1000 + MATH 4100 + MATH 4100,Mathematics Elective + Linear Algebra + Linear Algebra,,,,Springfield Technical Community College
Galloway,NJ,Stockton University,MATH 3323,Linear Algebra,MATH 4100,Linear Algebra,MATH 4100 (4cr),05/01/2023,05/01/2026,Stockton University Course Descriptions Fall
Oneonta,NY,Suny College At Oneonta,MATH 276 + MATH 323 + MATH 324,Calculus III + Linear Algebra And Matrix Theory I + Linear Algebra And Matrix Theory II,MATH 2010 + MATH 4100,Multivariable Calculus And Matrix Algebra + Linear Algebra,,,,SUNY Oneonta Undergraduate
London, ,University College London,MATH2201,Algebra 3: Further Linear Algebra,MATH 4100,Linear Algebra,,,,University College London Study Abroad Guide
Irvine,CA,University Of California-Irvine,MATH 6G,Linear Algebra,MATH 4100,Linear Algebra,,,,University Of California Irvine
Champaign,IL,University Of Illinois At Urbana - Champaign,MATH 415,Applied Linear Algebra,MATH 4100,Linear Algebra,,,,University Of Illinois At Urbana-Champaign
Amherst,MA,University Of Massachusetts-Amherst,MATH 545,Lin Alg Appl Math,MATH 4100,Linear Algebra,MATH 4100 (3cr),01/01/2024,01/01/2027,University Of Massachusetts Amherst Course Descriptions
Duluth,MN,University Of Minnesota Duluth,MATH 4326,Linear Algebra,MATH 4100,Linear Algebra,MATH 4100 (3cr),05/01/2023,05/01/2026,University Of Minnesota Duluth
Dunedin, ,University Of Otago,MATH 202,Special Topics 2B,MATH 4100,Linear Algebra,,,,University Of Otago Calendar
San Diego,CA,University Of San Diego,MATH 320,Linear Algebra,MATH 4100,Linear Algebra,,,,University Of San Diego Undergraduate
