City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Queensbury,NY,Adirondack Community College,EGR 208,Dynamics,ENGR 2090,Engineering Dynamics,Transfers as 3 credits,01/01/2021,05/01/2026,SUNY Adirondack Community College
Alfred,NY,Alfred University,MECH 212,Dynamics,ENGR 2090,Engineering Dynamics,Transfers as 3 credits,01/01/2024,01/01/2029,Alfred University
Pittsfield,MA,Berkshire Community College,ENT 213,Dynamics,ENGR 2090,Engineering Dynamics,Transfer as 3 credits,01/01/2021,01/01/2026,Berkshire Community College
Binghamton,NY,Broome Community College,EGR 282,Mechanics (Dynamics),ENGR 2090,Engineering Dynamics,Transfer as 3 credits,01/01/2021,01/01/2026,SUNY Broome Community College
Enfield,CT,Connecticut State Community College Asnuntuck Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Hartford,CT,Connecticut State Community College Capital Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
New Haven,CT,Connecticut State Community College Gateway Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Bridgeport,CT,Connecticut State Community College Housatonic Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Bridgeport,CT,Connecticut State Community College Housatonic Campus,EGR* E212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,Transfers as 3 credits,01/01/2022,01/01/2027,Housatonic Community College
Manchester,CT,Connecticut State Community College Manchester Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Middletown,CT,Connecticut State Community College Middlesex Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Waterbury,CT,Connecticut State Community College Naugatuck Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Winsted,CT,Connecticut State Community College Northwestern Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Norwalk,CT,Connecticut State Community College Norwalk Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Danielson,CT,Connecticut State Community College Quinebaug Valley Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Norwich,CT,Connecticut State Community College Three Rivers Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
Farmington,CT,Connecticut State Community College Tunxis Campus,EGR 2212,Engineering Dynamics,ENGR 2090,Engineering Dynamics,ENGR 2090 (3cr),09/01/2023,09/01/2026,Connecticut State Community College
New York,NY,Cuny City College,ME 24700,Engineering Mechanics II (Kinematics And Dynamics Of Rigid Bodies),ENGR 2090,Engineering Dynamics,Transfers as 3 credits,01/01/2020,01/01/2026,CUNY City College
