City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Chestnut Hill,MA,Boston College,SL 023,Elementary Japanese I,LANG 1210,Japanese I,,,,Boston College Undergraduate
Aptos,CA,Cabrillo College,JAPAN-1,Elementary Japanese I,LANG 1210,Japanese I,,,,Cabrillo College Course Descriptions
Randolph,NJ,County College Of Morris,JPN-111,Elementary Japanese I,LANG 1210,Japanese I,,,,County College Of Morris
New York,NY,Cuny Bernard M Baruch College,JPN 1001,Elementary Japanese I,LANG 1210,Japanese I,,,,CUNY Baruch College Undergraduate
Los Altos Hills,CA,Foothill College,JAPN 1,Elementary Japanese I,LANG 1210,Japanese I,,,,Foothill College
Bronx,NY,Fordham University,JPAN 1001,Introduction To Japanese I,LANG 1210,Japanese I,,,,Fordham University
Grinnell,IA,Grinnell College,JPN 101,Beginning Japanese I,LANG 1210,Japanese I,,,,Grinnell College
Flagstaff,AZ,Northern Arizona University,JPN 101,First Year Japanese,LANG 1210,Japanese I,,,,Northern Arizona University Undergraduate And Graduate Course Descriptions
New York,NY,Pace University-New York,JPN 101,Elementary Japanese I,LANG 1210,Japanese I,,,,Pace University Course Descriptions
Pleasantville,NY,Pace University-Pleasantville Briarcliff,JPN 101,Elementary Japanese I,LANG 1210,Japanese I,,,,Pace University Course Descriptions
White Plains,NY,Pace University-White Plains,JPN 101,Elementary Japanese I,LANG 1210,Japanese I,,,,Pace University Course Descriptions
Riverside,CA,Riverside City College,JPN-1,Japanese 1,LANG 1210,Japanese I,,,,Riverside City College
Atlanta,GA,Spelman College,SFLJ 101,Elementary Japanese I,LANG 1210,Japanese I,,,,Spelman College
Buffalo,NY,"University At Buffalo, State University Of New York",JPN 101,First-Year Japanese,LANG 1210,Japanese I,,,,SUNY University At Buffalo Undergraduate
Norman,OK,University Of Oklahoma,JAPN 1115,Beginning Japanese,LANG 1210,Japanese I,,,,University Of Oklahoma
Lawton,OK,University Of Oklahoma - Douglass Learning Center,JAPN 1115,Beginning Japanese,LANG 1210,Japanese I,,,,University Of Oklahoma
Ft Benning,GA,University Of Oklahoma - Ft. Benning Ga - Ap,JAPN 1115,Beginning Japanese,LANG 1210,Japanese I,,,,University Of Oklahoma
Nellis Afb,NV,University Of Oklahoma - Nellis Air Force Base,JAPN 1115,Beginning Japanese,LANG 1210,Japanese I,,,,University Of Oklahoma
Laramie,WY,University Of Wyoming,JAPN1010,First Year Japanese I,LANG 1210,Japanese I,,,,University Of Wyoming
Bowling Green,KY,Western Kentucky University,JAPN 101,Elementary Japanese I,LANG 1210,Japanese I,,,,Western Kentucky University Undergraduate
Kalamazoo,MI,Western Michigan University,JPNS 2750,Japanese Life And Culture,LANG 1210,Japanese I,,,,Western Michigan University Undergraduate
