City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Lynnwood,WA,Edmonds College,CMST& 210,Interpersonal Communication: Cd,COMM 2520,Communication Theory And Practice,,,,Edmonds College
Ithaca,NY,Ithaca College,WRTG 21700,"Inquiry, Research, & Writing Across The Curriculum",COMM 2520,Communication Theory And Practice,,,,Ithaca College
The Woodlands,TX,Lone Star College System,ENGL1302,Composition & Rhetoric II,COMM 2520,Communication Theory And Practice,,,,Lone Star College
Rockville,MD,Montgomery College,COMM 108,Foundations Of Human Communication,COMM 2520,Communication Theory And Practice,,,,Montgomery College
New York,NY,New York Institute Of Technology-Manhattan Campus,FCSP 105,Foundations Of Speech Communication,COMM 2520,Communication Theory And Practice,COMM 2520 (3cr),09/01/2023,09/01/2026,New York Institute Of Technology NYIT
Old Westbury,NY,New York Institute Of Technology-Old Westbury,FCSP 105,Foundations Of Speech Communication,COMM 2520,Communication Theory And Practice,COMM 2520 (3cr),09/01/2023,09/01/2026,New York Institute Of Technology NYIT
Seattle,WA,North Seattle College,CMST& 210,Interpersonal Communication,COMM 2520,Communication Theory And Practice,,,,Seattle Colleges
Boston,MA,Northeastern University,COMM 1225,Communication Theory,COMM 2520,Communication Theory And Practice,,,,Northeastern University Course Descriptions
Boston,MA,Northeastern University Lifelong Learning Network,COMM 1225,Communication Theory,COMM 2520,Communication Theory And Practice,,,,Northeastern University Course Descriptions
Moon Township,PA,Robert Morris University,CSEN1020,Argument And Research,COMM 2520,Communication Theory And Practice,,,,Robert Morris University Course Descriptions
Seattle,WA,Seattle Central College,CMST& 210,Interpersonal Communication,COMM 2520,Communication Theory And Practice,,,,Seattle Colleges
Seattle,WA,South Seattle College,CMST& 210,Interpersonal Communication,COMM 2520,Communication Theory And Practice,,,,Seattle Colleges
Canton,NY,Suny Canton College Of Technology,ENGL 101,Composition And The Spoken Word,COMM 2520,Communication Theory And Practice,,,,SUNY Canton College Of Technology
Columbia,SC,University Of South Carolina Columbia,JOUR 291,Writing For Mass Communications,COMM 2520,Communication Theory And Practice,,,,University Of South Carolina At Columbia Undergraduate
Madison,WI,University Of Wisconsin-Madison,ENGL 204,"Studies In Writing, Rhetoric, And Literacy",COMM 2520,Communication Theory And Practice,,,,University Of Wisconsin Madison Course Descriptions
Kalamazoo,MI,Western Michigan University,IEE 1020,Technical Communication,COMM 2520,Communication Theory And Practice,,,,Western Michigan University Undergraduate
