City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Orono,ME,University Of Maine,PSY 351,Chemical Dependency & Dual Diagnosis Counseling,PSYC 4110,Motivation And Performance,,,,University Of Maine At Machias
Machias,ME,University Of Maine - Machias,PSY 351,Chemical Dependency & Dual Diagnosis Counseling,PSYC 4110,Motivation And Performance,,,,University Of Maine At Machias
Phoenix,AZ,University Of Phoenix-Arizona,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Sandy Springs,GA,University Of Phoenix-Atlanta Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Augusta,GA,University Of Phoenix-Augusta Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Austin,TX,University Of Phoenix-Austin Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Baton Rouge,LA,University Of Phoenix-Baton Rouge,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Birmingham,AL,University Of Phoenix-Birmingham Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Braintree,MA,University Of Phoenix-Boston Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Maitland,FL,University Of Phoenix-Central Florida Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Westborough,MA,University Of Phoenix-Central Massachusetts Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Fresno,CA,University Of Phoenix-Central Valley Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Chattanooga,TN,University Of Phoenix-Chattanooga Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Cheyenne,WY,University Of Phoenix-Cheyenne Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Schaumburg,IL,University Of Phoenix-Chicago Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
West Chester,OH,University Of Phoenix-Cincinnati Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Beachwood,OH,University Of Phoenix-Cleveland Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Lone Tree,CO,University Of Phoenix-Colorado Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Columbia,SC,University Of Phoenix-Columbia South Carolina Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Columbus,GA,University Of Phoenix-Columbus Georgia Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Columbus,OH,University Of Phoenix-Columbus Ohio Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Dallas,TX,University Of Phoenix-Dallas Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Wilmington,DE,University Of Phoenix-Delaware Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Des Moines,IA,University Of Phoenix-Des Moines Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Troy,MI,University Of Phoenix-Detroit Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Spokane Valley,WA,University Of Phoenix-Eastern Washington Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Norwalk,CT,University Of Phoenix-Fairfield County Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Florence,KY,University Of Phoenix-Florence,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Orlando,FL,University Of Phoenix-Florida,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Fort Collins,CO,University Of Phoenix-Ft. Collins Learning Center,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Harrisburg,PA,University Of Phoenix-Harrisburg Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Honolulu,HI,University Of Phoenix-Hawaii Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Houston,TX,University Of Phoenix-Houston Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Meridian,ID,University Of Phoenix-Idaho Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Indianapolis,IN,University Of Phoenix-Indianapolis Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Jersey City,NJ,University Of Phoenix-Jersey City Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Kansas City,MO,University Of Phoenix-Kansas City Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Knoxville,TN,University Of Phoenix-Knoxville Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Lafayette,LA,University Of Phoenix-Lafayette Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Las Vegas,NV,University Of Phoenix-Las Vegas Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Little Rock,AR,University Of Phoenix-Little Rock Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Metairie,LA,University Of Phoenix-Louisiana Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Louisville,KY,University Of Phoenix-Louisville Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Madison,WI,University Of Phoenix-Madison Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Columbia,MD,University Of Phoenix-Maryland Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Mission,TX,University Of Phoenix-Mcallen Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Cordova,TN,University Of Phoenix-Memphis Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Southfield,MI,University Of Phoenix-Michigan,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Milwaukee,WI,University Of Phoenix-Milwaukee Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Saint Louis Park,MN,University Of Phoenix-Minneapolis/St. Paul Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Nashville,TN,University Of Phoenix-Nashville Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Albuquerque,NM,University Of Phoenix-New Mexico Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Charlotte,NC,University Of Phoenix-North Carolina Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Jacksonville,FL,University Of Phoenix-North Florida Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Pleasanton,CA,University Of Phoenix-Northern California Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Reno,NV,University Of Phoenix-Northern Nevada Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
Reston,VA,University Of Phoenix-Northern Virginia Campus,PSY 320,Human Motivation,PSYC 4110,Motivation And Performance,,,,University Of Phoenix Course Descriptions
